angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
120,4007,1304,337.5085,-64.5638
120,4007,1312,339.2990,-64.5639
120,4007,1320,341.0895,-64.5647
120,4007,1328,342.8800,-64.5667
120,4007,1336,344.6705,-64.5669
120,4007,1344,346.4610,-64.5646
120,4007,1352,347.9692,-64.5622
120,4007,1360,349.1949,-64.5620
120,4007,1368,350.4207,-64.5617
120,4007,1376,352.3160,-64.5611
120,4007,1384,384.4050,-64.5613
120,4008,0,0.0000,-65.0000
120,4008,8,0.0699,-64.9855
120,4008,16,0.6811,-64.9173
120,4008,24,5.5147,-64.6276
120,4008,32,14.0905,-64.5433
120,4008,40,22.6664,-64.5540
120,4008,48,36.8228,-64.5609
120,4008,56,100.0000,-64.5618
120,4008,64,100.0346,-64.5425
120,4008,72,100.0756,-64.4682
120,4008,80,100.1204,-64.3269
120,4008,88,100.2666,-63.5180
120,4008,96,100.6187,-60.7484
120,4008,104,101.2859,-57.5440
120,4008,112,101.3139,-57.4935
120,4008,120,101.3629,-57.4172
120,4008,128,101.4836,-57.2883
120,4008,136,101.7983,-57.3149
120,4008,144,101.8774,-57.3940
120,4008,152,101.9563,-57.4963
120,4008,160,102.0633,-57.6712
120,4008,168,102.3047,-58.1906
120,4008,176,102.4651,-58.6250
120,4008,184,102.8041,-59.7097
120,4008,192,103.4810,-62.1676
120,4008,200,103.5590,-62.4418
120,4008,208,104.2609,-64.6033
120,4008,216,104.6600,-65.6123
120,4008,224,104.9806,-66.2901
120,4008,232,106.0017,-67.9675
120,4008,240,106.8731,-69.0397
120,4008,248,107.0195,-69.1827
120,4008,256,107.6652,-69.6724
120,4008,264,108.2258,-70.0319
120,4008,272,108.3656,-70.1065
120,4008,280,108.9992,-70.3555
120,4008,288,109.1083,-70.3948
120,4008,296,109.4194,-70.4696
120,4008,304,109.6307,-70.5100
120,4008,312,110.0321,-70.5454
120,4008,320,110.1734,-70.5491
120,4008,328,110.3043,-70.5446
120,4008,336,110.5468,-70.5112
120,4008,344,110.6210,-70.4948
120,4008,352,111.1404,-70.3612
120,4008,360,111.5553,-70.3310
120,4008,368,111.6009,-70.3316
120,4008,376,111.7464,-70.3209
120,4008,384,111.9259,-70.2832
120,4008,392,112.5768,-70.1498
120,4008,400,113.1017,-70.1935
120,4008,408,113.2236,-70.2122
120,4008,416,113.8011,-70.2950
120,4008,424,113.8501,-70.3030
120,4008,432,113.9024,-70.3090
120,4008,440,114.3140,-70.2966
120,4008,448,114.7046,-70.2912
120,4008,456,114.8966,-70.2955
120,4008,464,115.4796,-70.3187
120,4008,472,115.5649,-70.3254
120,4008,480,116.0880,-70.3496
120,4008,488,116.8405,-70.4836
120,4008,496,116.9117,-70.5003
120,4008,504,117.4165,-70.5720
120,4008,512,118.5873,-70.7874
120,4008,520,119.7314,-71.0424
120,4008,528,119.9090,-71.0662
120,4008,536,120.4149,-71.0664
120,4008,544,120.5154,-71.0610
120,4008,552,121.0806,-70.9730
120,4008,560,121.4111,-70.9335
120,4008,568,121.5758,-70.9137
120,4008,576,122.2235,-70.8127
120,4008,584,122.3387,-70.8020
120,4008,592,122.6752,-70.7521
120,4008,600,123.5314,-70.6666
120,4008,608,123.8800,-70.6756
120,4008,616,124.1638,-70.6702
120,4008,624,124.3675,-70.6557
120,4008,632,124.6614,-70.6100
120,4008,640,125.2106,-70.5143
120,4008,648,125.2863,-70.5054
120,4008,656,125.4575,-70.4779
120,4008,664,125.5385,-70.4622
120,4008,672,125.8257,-70.3851
120,4008,680,125.8701,-70.3722
120,4008,688,126.1368,-70.2826
120,4008,696,126.7514,-70.1290
120,4008,704,127.1725,-70.1098
120,4008,712,127.4790,-70.1026
120,4008,720,128.3123,-70.1156
120,4008,728,130.6460,-70.5233
120,4008,736,134.3096,-70.7514
120,4008,744,141.9468,-70.1072
120,4008,752,153.4093,-68.7350
120,4008,760,166.1758,-67.3415
120,4008,768,178.9423,-66.2648
120,4008,776,191.7089,-65.5445
120,4008,784,202.9547,-65.1501
120,4008,792,208.4494,-65.0117
120,4008,800,212.7608,-64.9263
120,4008,808,215.7157,-64.8812
120,4008,816,218.0243,-64.8500
120,4008,824,220.3328,-64.8187
120,4008,832,222.6414,-64.7907
120,4008,840,224.9499,-64.7657
120,4008,848,227.2585,-64.7437
120,4008,856,229.5670,-64.7267
120,4008,864,231.8756,-64.7067
120,4008,872,234.1841,-64.6910
120,4008,880,236.4927,-64.6761
120,4008,888,239.9030,-64.6582
120,4008,896,243.6806,-64.6407
120,4008,904,246.8697,-64.6291
120,4008,912,249.4702,-64.6192
120,4008,920,251.5645,-64.6142
120,4008,928,253.3550,-64.6111
120,4008,936,255.1455,-64.6088
120,4008,944,256.9360,-64.6044
120,4008,952,258.7265,-64.6004
120,4008,960,260.5170,-64.5963
120,4008,968,262.3075,-64.5955
120,4008,976,264.0980,-64.5898
120,4008,984,265.8885,-64.5871
120,4008,992,267.6790,-64.5863
120,4008,1000,269.4695,-64.5860
120,4008,1008,271.2600,-64.5843
