gampa_ns,gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
1.000000,1.000000,60,2001,240,110.9583,-70.1145
1.000000,1.000000,60,2001,248,111.3467,-70.1161
1.000000,1.000000,60,2001,256,113.8948,-70.1213
1.000000,1.000000,60,2001,264,114.9849,-70.1220
1.000000,1.000000,60,2001,272,115.6880,-70.1222
1.000000,1.000000,60,2001,280,118.0499,-70.1226
1.000000,1.000000,60,2001,288,118.3875,-70.1226
1.000000,1.000000,60,2001,296,120.0956,-70.1227
1.000000,1.000000,60,2001,304,120.7568,-70.1227
1.000000,1.000000,60,2001,312,122.0611,-70.1227
1.000000,1.000000,60,2001,320,122.5928,-70.1227
1.000000,1.000000,60,2001,328,128.1106,-70.1228
1.000000,1.000000,60,2001,336,145.9423,-70.1228
1.000000,1.000000,60,2001,344,277.0291,-70.1228
1.000000,1.000000,60,2001,352,299.1489,-70.1180
1.000000,1.000000,60,2001,360,299.4645,-70.0233
1.000000,1.000000,60,2001,368,300.2876,-69.0693
1.000000,1.000000,60,2001,376,301.5359,-67.7502
1.000000,1.000000,60,2001,384,304.5798,-65.9889
1.000000,1.000000,60,2001,392,311.8948,-64.9138
1.000000,1.000000,60,2001,400,326.7949,-64.7766
1.000000,1.000000,60,2001,408,363.1399,-64.7735
1.000000,1.000000,60,2001,416,493.5551,-64.7735
1.000000,1.000000,60,2001,424,1344.2891,-64.7735
1.000000,1.000000,60,2002,0,0.0000,-65.0000
1.000000,1.000000,60,2002,8,0.0654,-64.9915
1.000000,1.000000,60,2002,16,0.7270,-64.9524
1.000000,1.000000,60,2002,24,6.3810,-64.8070
1.000000,1.000000,60,2002,32,24.0332,-64.7738
1.000000,1.000000,60,2002,40,84.4137,-64.7735
1.000000,1.000000,60,2002,48,99.6561,-64.7735
1.000000,1.000000,60,2002,56,100.0136,-64.7738
1.000000,1.000000,60,2002,64,100.1051,-64.7769
1.000000,1.000000,60,2002,72,100.1910,-64.7913
1.000000,1.000000,60,2002,80,100.3126,-64.8470
1.000000,1.000000,60,2002,88,100.5267,-65.0871
1.000000,1.000000,60,2002,96,100.6135,-65.2415
1.000000,1.000000,60,2002,104,101.0478,-66.2732
1.000000,1.000000,60,2002,112,101.5423,-67.3056
1.000000,1.000000,60,2002,120,101.7578,-67.6635
1.000000,1.000000,60,2002,128,101.8995,-67.8730
1.000000,1.000000,60,2002,136,102.0562,-68.0844
1.000000,1.000000,60,2002,144,102.4697,-68.5533
1.000000,1.000000,60,2002,152,102.7628,-68.8181
1.000000,1.000000,60,2002,160,103.2846,-69.1838
1.000000,1.000000,60,2002,168,104.0468,-69.5428
1.000000,1.000000,60,2002,176,104.8732,-69.7784
1.000000,1.000000,60,2002,184,105.4271,-69.8797
1.000000,1.000000,60,2002,192,106.2064,-69.9737
1.000000,1.000000,60,2002,200,106.4911,-69.9976
1.000000,1.000000,60,2002,208,107.8488,-70.0698
1.000000,1.000000,60,2002,216,108.3939,-70.0848
1.000000,1.000000,60,2002,224,109.1366,-70.0985
1.000000,1.000000,60,2002,232,110.1220,-70.1094
1.000000,1.000000,60,2002,240,110.9583,-70.1145
1.000000,1.000000,60,2002,248,111.3467,-70.1161
1.000000,1.000000,60,2002,256,113.8948,-70.1213
1.000000,1.000000,60,2002,264,114.9849,-70.1220
1.000000,1.000000,60,2002,272,115.6880,-70.1222
1.000000,1.000000,60,2002,280,118.0499,-70.1226
1.000000,1.000000,60,2002,288,118.3875,-70.1226
1.000000,1.000000,60,2002,296,120.0956,-70.1227
1.000000,1.000000,60,2002,304,120.7568,-70.1227
1.000000,1.000000,60,2002,312,122.0611,-70.1227
1.000000,1.000000,60,2002,320,122.5928,-70.1227
1.000000,1.000000,60,2002,328,128.1106,-70.1228
1.000000,1.000000,60,2002,336,145.9423,-70.1228
1.000000,1.000000,60,2002,344,277.0291,-70.1228
1.000000,1.000000,60,2002,352,299.1489,-70.1180
1.000000,1.000000,60,2002,360,299.4645,-70.0233
1.000000,1.000000,60,2002,368,300.2876,-69.0693
1.000000,1.000000,60,2002,376,301.5359,-67.7502
1.000000,1.000000,60,2002,384,304.5798,-65.9889
1.000000,1.000000,60,2002,392,311.8948,-64.9138
1.000000,1.000000,60,2002,400,326.7949,-64.7766
1.000000,1.000000,60,2002,408,363.1399,-64.7735
1.000000,1.000000,60,2002,416,493.5551,-64.7735
1.000000,1.000000,60,2002,424,1344.2891,-64.7735
1.000000,1.000000,60,2003,0,0.0000,-65.0000
1.000000,1.000000,60,2003,8,0.0654,-64.9915
1.000000,1.000000,60,2003,16,0.7270,-64.9524
1.000000,1.000000,60,2003,24,6.3810,-64.8070
1.000000,1.000000,60,2003,32,24.0332,-64.7738
1.000000,1.000000,60,2003,40,84.4137,-64.7735
1.000000,1.000000,60,2003,48,99.6561,-64.7735
1.000000,1.000000,60,2003,56,100.0136,-64.7738
1.000000,1.000000,60,2003,64,100.1051,-64.7769
1.000000,1.000000,60,2003,72,100.1910,-64.7913
1.000000,1.000000,60,2003,80,100.3126,-64.8470
1.000000,1.000000,60,2003,88,100.5267,-65.0871
1.000000,1.000000,60,2003,96,100.6135,-65.2415
1.000000,1.000000,60,2003,104,101.0478,-66.2732
1.000000,1.000000,60,2003,112,101.5423,-67.3056
1.000000,1.000000,60,2003,120,101.7578,-67.6635
1.000000,1.000000,60,2003,128,101.8995,-67.8730
1.000000,1.000000,60,2003,136,102.0562,-68.0844
1.000000,1.000000,60,2003,144,102.4697,-68.5533
1.000000,1.000000,60,2003,152,102.7628,-68.8181
1.000000,1.000000,60,2003,160,103.2846,-69.1838
1.000000,1.000000,60,2003,168,104.0468,-69.5428
1.000000,1.000000,60,2003,176,104.8732,-69.7784
1.000000,1.000000,60,2003,184,105.4271,-69.8797
1.000000,1.000000,60,2003,192,106.2064,-69.9737
1.000000,1.000000,60,2003,200,106.4911,-69.9976
1.000000,1.000000,60,2003,208,107.8488,-70.0698
1.000000,1.000000,60,2003,216,108.3939,-70.0848
1.000000,1.000000,60,2003,224,109.1366,-70.0985
1.000000,1.000000,60,2003,232,110.1220,-70.1094
1.000000,1.000000,60,2003,240,110.9583,-70.1145
1.000000,1.000000,60,2003,248,111.3467,-70.1161
1.000000,1.000000,60,2003,256,113.8948,-70.1213
1.000000,1.000000,60,2003,264,114.9849,-70.1220
1.000000,1.000000,60,2003,272,115.6880,-70.1222
1.000000,1.000000,60,2003,280,118.0499,-70.1226
1.000000,1.000000,60,2003,288,118.3875,-70.1226
1.000000,1.000000,60,2003,296,120.0956,-70.1227
1.000000,1.000000,60,2003,304,120.7568,-70.1227
1.000000,1.000000,60,2003,312,122.0611,-70.1227
1.000000,1.000000,60,2003,320,122.5928,-70.1227
1.000000,1.000000,60,2003,328,128.1106,-70.1228
1.000000,1.000000,60,2003,336,145.9423,-70.1228
1.000000,1.000000,60,2003,344,277.0291,-70.1228
1.000000,1.000000,60,2003,352,299.1489,-70.1180
1.000000,1.000000,60,2003,360,299.4645,-70.0233
1.000000,1.000000,60,2003,368,300.2876,-69.0693
1.000000,1.000000,60,2003,376,301.5359,-67.7502
1.000000,1.000000,60,2003,384,304.5798,-65.9889
1.000000,1.000000,60,2003,392,311.8948,-64.9138
1.000000,1.000000,60,2003,400,326.7949,-64.7766
1.000000,1.000000,60,2003,408,363.1399,-64.7735
1.000000,1.000000,60,2003,416,493.5551,-64.7735
1.000000,1.000000,60,2003,424,1344.2891,-64.7735
1.000000,1.000000,60,2004,0,0.0000,-65.0000
1.000000,1.000000,60,2004,8,0.0654,-64.9915
1.000000,1.000000,60,2004,16,0.7270,-64.9524
1.000000,1.000000,60,2004,24,6.3810,-64.8070
1.000000,1.000000,60,2004,32,24.0332,-64.7738
1.000000,1.000000,60,2004,40,84.4137,-64.7735
1.000000,1.000000,60,2004,48,99.6561,-64.7735
1.000000,1.000000,60,2004,56,100.0136,-64.7738
1.000000,1.000000,60,2004,64,100.1051,-64.7769
1.000000,1.000000,60,2004,72,100.1910,-64.7913
1.000000,1.000000,60,2004,80,100.3126,-64.8470
1.000000,1.000000,60,2004,88,100.5267,-65.0871
1.000000,1.000000,60,2004,96,100.6135,-65.2415
1.000000,1.000000,60,2004,104,101.0478,-66.2732
1.000000,1.000000,60,2004,112,101.5423,-67.3056
1.000000,1.000000,60,2004,120,101.7578,-67.6635
1.000000,1.000000,60,2004,128,101.8995,-67.8730
1.000000,1.000000,60,2004,136,102.0562,-68.0844
1.000000,1.000000,60,2004,144,102.4697,-68.5533
1.000000,1.000000,60,2004,152,102.7628,-68.8181
1.000000,1.000000,60,2004,160,103.2846,-69.1838
1.000000,1.000000,60,2004,168,104.0468,-69.5428
1.000000,1.000000,60,2004,176,104.8732,-69.7784
1.000000,1.000000,60,2004,184,105.4271,-69.8797
1.000000,1.000000,60,2004,192,106.2064,-69.9737
1.000000,1.000000,60,2004,200,106.4911,-69.9976
1.000000,1.000000,60,2004,208,107.8488,-70.0698
1.000000,1.000000,60,2004,216,108.3939,-70.0848
1.000000,1.000000,60,2004,224,109.1366,-70.0985
1.000000,1.000000,60,2004,232,110.1220,-70.1094
1.000000,1.000000,60,2004,240,110.9583,-70.1145
1.000000,1.000000,60,2004,248,111.3467,-70.1161
1.000000,1.000000,60,2004,256,113.8948,-70.1213
1.000000,1.000000,60,2004,264,114.9849,-70.1220
1.000000,1.000000,60,2004,272,115.6880,-70.1222
1.000000,1.000000,60,2004,280,118.0499,-70.1226
1.000000,1.000000,60,2004,288,118.3875,-70.1226
1.000000,1.000000,60,2004,296,120.0956,-70.1227
1.000000,1.000000,60,2004,304,120.7568,-70.1227
1.000000,1.000000,60,2004,312,122.0611,-70.1227
1.000000,1.000000,60,2004,320,122.5928,-70.1227
1.000000,1.000000,60,2004,328,128.1106,-70.1228
1.000000,1.000000,60,2004,336,145.9423,-70.1228
1.000000,1.000000,60,2004,344,277.0291,-70.1228
1.000000,1.000000,60,2004,352,299.1489,-70.1180
1.000000,1.000000,60,2004,360,299.4645,-70.0233
1.000000,1.000000,60,2004,368,300.2876,-69.0693
1.000000,1.000000,60,2004,376,301.5359,-67.7502
1.000000,1.000000,60,2004,384,304.5798,-65.9889
1.000000,1.000000,60,2004,392,311.8948,-64.9138
1.000000,1.000000,60,2004,400,326.7949,-64.7766
1.000000,1.000000,60,2004,408,363.1399,-64.7735
1.000000,1.000000,60,2004,416,493.5551,-64.7735
1.000000,1.000000,60,2004,424,1344.2891,-64.7735
1.000000,1.000000,60,2005,0,0.0000,-65.0000
1.000000,1.000000,60,2005,8,0.0654,-64.9915
1.000000,1.000000,60,2005,16,0.7270,-64.9524
1.000000,1.000000,60,2005,24,6.3810,-64.8070
1.000000,1.000000,60,2005,32,24.0332,-64.7738
1.000000,1.000000,60,2005,40,84.4137,-64.7735
1.000000,1.000000,60,2005,48,99.6561,-64.7735
1.000000,1.000000,60,2005,56,100.0136,-64.7738
1.000000,1.000000,60,2005,64,100.1051,-64.7769
1.000000,1.000000,60,2005,72,100.1910,-64.7913
1.000000,1.000000,60,2005,80,100.3126,-64.8470
1.000000,1.000000,60,2005,88,100.5267,-65.0871
1.000000,1.000000,60,2005,96,100.6135,-65.2415
1.000000,1.000000,60,2005,104,101.0478,-66.2732
1.000000,1.000000,60,2005,112,101.5423,-67.3056
1.000000,1.000000,60,2005,120,101.7578,-67.6635
1.000000,1.000000,60,2005,128,101.8995,-67.8730
1.000000,1.000000,60,2005,136,102.0562,-68.0844
1.000000,1.000000,60,2005,144,102.4697,-68.5533
1.000000,1.000000,60,2005,152,102.7628,-68.8181
1.000000,1.000000,60,2005,160,103.2846,-69.1838
1.000000,1.000000,60,2005,168,104.0468,-69.5428
1.000000,1.000000,60,2005,176,104.8732,-69.7784
1.000000,1.000000,60,2005,184,105.4271,-69.8797
1.000000,1.000000,60,2005,192,106.2064,-69.9737
1.000000,1.000000,60,2005,200,106.4911,-69.9976
1.000000,1.000000,60,2005,208,107.8488,-70.0698
1.000000,1.000000,60,2005,216,108.3939,-70.0848
1.000000,1.000000,60,2005,224,109.1366,-70.0985
1.000000,1.000000,60,2005,232,110.1220,-70.1094
1.000000,1.000000,60,2005,240,110.9583,-70.1145
1.000000,1.000000,60,2005,248,111.3467,-70.1161
1.000000,1.000000,60,2005,256,113.8948,-70.1213
1.000000,1.000000,60,2005,264,114.9849,-70.1220
1.000000,1.000000,60,2005,272,115.6880,-70.1222
1.000000,1.000000,60,2005,280,118.0499,-70.1226
1.000000,1.000000,60,2005,288,118.3875,-70.1226
1.000000,1.000000,60,2005,296,120.0956,-70.1227
1.000000,1.000000,60,2005,304,120.7568,-70.1227
1.000000,1.000000,60,2005,312,122.0611,-70.1227
1.000000,1.000000,60,2005,320,122.5928,-70.1227
1.000000,1.000000,60,2005,328,128.1106,-70.1228
1.000000,1.000000,60,2005,336,145.9423,-70.1228
1.000000,1.000000,60,2005,344,277.0291,-70.1228
1.000000,1.000000,60,2005,352,299.1489,-70.1180
1.000000,1.000000,60,2005,360,299.4645,-70.0233
1.000000,1.000000,60,2005,368,300.2876,-69.0693
1.000000,1.000000,60,2005,376,301.5359,-67.7502
1.000000,1.000000,60,2005,384,304.5798,-65.9889
1.000000,1.000000,60,2005,392,311.8948,-64.9138
1.000000,1.000000,60,2005,400,326.7949,-64.7766
1.000000,1.000000,60,2005,408,363.1399,-64.7735
1.000000,1.000000,60,2005,416,493.5551,-64.7735
1.000000,1.000000,60,2005,424,1344.2891,-64.7735
1.000000,1.000000,60,2006,0,0.0000,-65.0000
1.000000,1.000000,60,2006,8,0.0654,-64.9915
1.000000,1.000000,60,2006,16,0.7270,-64.9524
1.000000,1.000000,60,2006,24,6.3810,-64.8070
1.000000,1.000000,60,2006,32,24.0332,-64.7738
1.000000,1.000000,60,2006,40,84.4137,-64.7735
1.000000,1.000000,60,2006,48,99.6561,-64.7735
1.000000,1.000000,60,2006,56,100.0136,-64.7738
1.000000,1.000000,60,2006,64,100.1051,-64.7769
1.000000,1.000000,60,2006,72,100.1910,-64.7913
1.000000,1.000000,60,2006,80,100.3126,-64.8470
1.000000,1.000000,60,2006,88,100.5267,-65.0871
1.000000,1.000000,60,2006,96,100.6135,-65.2415
1.000000,1.000000,60,2006,104,101.0478,-66.2732
1.000000,1.000000,60,2006,112,101.5423,-67.3056
1.000000,1.000000,60,2006,120,101.7578,-67.6635
1.000000,1.000000,60,2006,128,101.8995,-67.8730
1.000000,1.000000,60,2006,136,102.0562,-68.0844
1.000000,1.000000,60,2006,144,102.4697,-68.5533
1.000000,1.000000,60,2006,152,102.7628,-68.8181
1.000000,1.000000,60,2006,160,103.2846,-69.1838
1.000000,1.000000,60,2006,168,104.0468,-69.5428
1.000000,1.000000,60,2006,176,104.8732,-69.7784
1.000000,1.000000,60,2006,184,105.4271,-69.8797
1.000000,1.000000,60,2006,192,106.2064,-69.9737
1.000000,1.000000,60,2006,200,106.4911,-69.9976
1.000000,1.000000,60,2006,208,107.8488,-70.0698
1.000000,1.000000,60,2006,216,108.3939,-70.0848
1.000000,1.000000,60,2006,224,109.1366,-70.0985
1.000000,1.000000,60,2006,232,110.1220,-70.1094
1.000000,1.000000,60,2006,240,110.9583,-70.1145
1.000000,1.000000,60,2006,248,111.3467,-70.1161
1.000000,1.000000,60,2006,256,113.8948,-70.1213
1.000000,1.000000,60,2006,264,114.9849,-70.1220
1.000000,1.000000,60,2006,272,115.6880,-70.1222
1.000000,1.000000,60,2006,280,118.0499,-70.1226
1.000000,1.000000,60,2006,288,118.3875,-70.1226
1.000000,1.000000,60,2006,296,120.0956,-70.1227
1.000000,1.000000,60,2006,304,120.7568,-70.1227
1.000000,1.000000,60,2006,312,122.0611,-70.1227
1.000000,1.000000,60,2006,320,122.5928,-70.1227
1.000000,1.000000,60,2006,328,128.1106,-70.1228
1.000000,1.000000,60,2006,336,145.9423,-70.1228
1.000000,1.000000,60,2006,344,277.0291,-70.1228
1.000000,1.000000,60,2006,352,299.1489,-70.1180
1.000000,1.000000,60,2006,360,299.4645,-70.0233
1.000000,1.000000,60,2006,368,300.2876,-69.0693
1.000000,1.000000,60,2006,376,301.5359,-67.7502
1.000000,1.000000,60,2006,384,304.5798,-65.9889
1.000000,1.000000,60,2006,392,311.8948,-64.9138
1.000000,1.000000,60,2006,400,326.7949,-64.7766
1.000000,1.000000,60,2006,408,363.1399,-64.7735
1.000000,1.000000,60,2006,416,493.5551,-64.7735
1.000000,1.000000,60,2006,424,1344.2891,-64.7735
1.000000,1.000000,60,2007,0,0.0000,-65.0000
1.000000,1.000000,60,2007,8,0.0654,-64.9915
1.000000,1.000000,60,2007,16,0.7270,-64.9524
1.000000,1.000000,60,2007,24,6.3810,-64.8070
1.000000,1.000000,60,2007,32,24.0332,-64.7738
1.000000,1.000000,60,2007,40,84.4137,-64.7735
1.000000,1.000000,60,2007,48,99.6561,-64.7735
1.000000,1.000000,60,2007,56,100.0136,-64.7738
1.000000,1.000000,60,2007,64,100.1051,-64.7769
1.000000,1.000000,60,2007,72,100.1910,-64.7913
1.000000,1.000000,60,2007,80,100.3126,-64.8470
1.000000,1.000000,60,2007,88,100.5267,-65.0871
1.000000,1.000000,60,2007,96,100.6135,-65.2415
1.000000,1.000000,60,2007,104,101.0478,-66.2732
1.000000,1.000000,60,2007,112,101.5423,-67.3056
1.000000,1.000000,60,2007,120,101.7578,-67.6635
1.000000,1.000000,60,2007,128,101.8995,-67.8730
1.000000,1.000000,60,2007,136,102.0562,-68.0844
1.000000,1.000000,60,2007,144,102.4697,-68.5533
1.000000,1.000000,60,2007,152,102.7628,-68.8181
1.000000,1.000000,60,2007,160,103.2846,-69.1838
1.000000,1.000000,60,2007,168,104.0468,-69.5428
1.000000,1.000000,60,2007,176,104.8732,-69.7784
1.000000,1.000000,60,2007,184,105.4271,-69.8797
1.000000,1.000000,60,2007,192,106.2064,-69.9737
1.000000,1.000000,60,2007,200,106.4911,-69.9976
1.000000,1.000000,60,2007,208,107.8488,-70.0698
1.000000,1.000000,60,2007,216,108.3939,-70.0848
1.000000,1.000000,60,2007,224,109.1366,-70.0985
1.000000,1.000000,60,2007,232,110.1220,-70.1094
1.000000,1.000000,60,2007,240,110.9583,-70.1145
1.000000,1.000000,60,2007,248,111.3467,-70.1161
1.000000,1.000000,60,2007,256,113.8948,-70.1213
1.000000,1.000000,60,2007,264,114.9849,-70.1220
1.000000,1.000000,60,2007,272,115.6880,-70.1222
1.000000,1.000000,60,2007,280,118.0499,-70.1226
1.000000,1.000000,60,2007,288,118.3875,-70.1226
1.000000,1.000000,60,2007,296,120.0956,-70.1227
1.000000,1.000000,60,2007,304,120.7568,-70.1227
1.000000,1.000000,60,2007,312,122.0611,-70.1227
1.000000,1.000000,60,2007,320,122.5928,-70.1227
1.000000,1.000000,60,2007,328,128.1106,-70.1228
1.000000,1.000000,60,2007,336,145.9423,-70.1228
1.000000,1.000000,60,2007,344,277.0291,-70.1228
1.000000,1.000000,60,2007,352,299.1489,-70.1180
1.000000,1.000000,60,2007,360,299.4645,-70.0233
1.000000,1.000000,60,2007,368,300.2876,-69.0693
1.000000,1.000000,60,2007,376,301.5359,-67.7502
1.000000,1.000000,60,2007,384,304.5798,-65.9889
1.000000,1.000000,60,2007,392,311.8948,-64.9138
1.000000,1.000000,60,2007,400,326.7949,-64.7766
1.000000,1.000000,60,2007,408,363.1399,-64.7735
1.000000,1.000000,60,2007,416,493.5551,-64.7735
1.000000,1.000000,60,2007,424,1344.2891,-64.7735
1.000000,1.000000,60,2008,0,0.0000,-65.0000
1.000000,1.000000,60,2008,8,0.0654,-64.9915
1.000000,1.000000,60,2008,16,0.7270,-64.9524
1.000000,1.000000,60,2008,24,6.3810,-64.8070
1.000000,1.000000,60,2008,32,24.0332,-64.7738
1.000000,1.000000,60,2008,40,84.4137,-64.7735
1.000000,1.000000,60,2008,48,99.6561,-64.7735
1.000000,1.000000,60,2008,56,100.0136,-64.7738
1.000000,1.000000,60,2008,64,100.1051,-64.7769
1.000000,1.000000,60,2008,72,100.1910,-64.7913
1.000000,1.000000,60,2008,80,100.3126,-64.8470
1.000000,1.000000,60,2008,88,100.5267,-65.0871
1.000000,1.000000,60,2008,96,100.6135,-65.2415
1.000000,1.000000,60,2008,104,101.0478,-66.2732
1.000000,1.000000,60,2008,112,101.5423,-67.3056
1.000000,1.000000,60,2008,120,101.7578,-67.6635
1.000000,1.000000,60,2008,128,101.8995,-67.8730
1.000000,1.000000,60,2008,136,102.0562,-68.0844
1.000000,1.000000,60,2008,144,102.4697,-68.5533
1.000000,1.000000,60,2008,152,102.7628,-68.8181
1.000000,1.000000,60,2008,160,103.2846,-69.1838
1.000000,1.000000,60,2008,168,104.0468,-69.5428
1.000000,1.000000,60,2008,176,104.8732,-69.7784
1.000000,1.000000,60,2008,184,105.4271,-69.8797
1.000000,1.000000,60,2008,192,106.2064,-69.9737
1.000000,1.000000,60,2008,200,106.4911,-69.9976
1.000000,1.000000,60,2008,208,107.8488,-70.0698
1.000000,1.000000,60,2008,216,108.3939,-70.0848
1.000000,1.000000,60,2008,224,109.1366,-70.0985
1.000000,1.000000,60,2008,232,110.1220,-70.1094
1.000000,1.000000,60,2008,240,110.9583,-70.1145
1.000000,1.000000,60,2008,248,111.3467,-70.1161
1.000000,1.000000,60,2008,256,113.8948,-70.1213
1.000000,1.000000,60,2008,264,114.9849,-70.1220
1.000000,1.000000,60,2008,272,115.6880,-70.1222
1.000000,1.000000,60,2008,280,118.0499,-70.1226
1.000000,1.000000,60,2008,288,118.3875,-70.1226
1.000000,1.000000,60,2008,296,120.0956,-70.1227
1.000000,1.000000,60,2008,304,120.7568,-70.1227
1.000000,1.000000,60,2008,312,122.0611,-70.1227
1.000000,1.000000,60,2008,320,122.5928,-70.1227
1.000000,1.000000,60,2008,328,128.1106,-70.1228
1.000000,1.000000,60,2008,336,145.9423,-70.1228
1.000000,1.000000,60,2008,344,277.0291,-70.1228
1.000000,1.000000,60,2008,352,299.1489,-70.1180
1.000000,1.000000,60,2008,360,299.4645,-70.0233
1.000000,1.000000,60,2008,368,300.2876,-69.0693
1.000000,1.000000,60,2008,376,301.5359,-67.7502
1.000000,1.000000,60,2008,384,304.5798,-65.9889
1.000000,1.000000,60,2008,392,311.8948,-64.9138
1.000000,1.000000,60,2008,400,326.7949,-64.7766
1.000000,1.000000,60,2008,408,363.1399,-64.7735
1.000000,1.000000,60,2008,416,493.5551,-64.7735
1.000000,1.000000,60,2008,424,1344.2891,-64.7735
1.000000,1.000000,60,2009,0,0.0000,-65.0000
1.000000,1.000000,60,2009,8,0.0654,-64.9915
1.000000,1.000000,60,2009,16,0.7270,-64.9524
1.000000,1.000000,60,2009,24,6.3810,-64.8070
1.000000,1.000000,60,2009,32,24.0332,-64.7738
1.000000,1.000000,60,2009,40,84.4137,-64.7735
1.000000,1.000000,60,2009,48,99.6561,-64.7735
1.000000,1.000000,60,2009,56,100.0136,-64.7738
1.000000,1.000000,60,2009,64,100.1051,-64.7769
1.000000,1.000000,60,2009,72,100.1910,-64.7913
1.000000,1.000000,60,2009,80,100.3126,-64.8470
1.000000,1.000000,60,2009,88,100.5267,-65.0871
1.000000,1.000000,60,2009,96,100.6135,-65.2415
1.000000,1.000000,60,2009,104,101.0478,-66.2732
1.000000,1.000000,60,2009,112,101.5423,-67.3056
1.000000,1.000000,60,2009,120,101.7578,-67.6635
1.000000,1.000000,60,2009,128,101.8995,-67.8730
1.000000,1.000000,60,2009,136,102.0562,-68.0844
1.000000,1.000000,60,2009,144,102.4697,-68.5533
1.000000,1.000000,60,2009,152,102.7628,-68.8181
1.000000,1.000000,60,2009,160,103.2846,-69.1838
1.000000,1.000000,60,2009,168,104.0468,-69.5428
1.000000,1.000000,60,2009,176,104.8732,-69.7784
1.000000,1.000000,60,2009,184,105.4271,-69.8797
1.000000,1.000000,60,2009,192,106.2064,-69.9737
1.000000,1.000000,60,2009,200,106.4911,-69.9976
1.000000,1.000000,60,2009,208,107.8488,-70.0698
1.000000,1.000000,60,2009,216,108.3939,-70.0848
1.000000,1.000000,60,2009,224,109.1366,-70.0985
1.000000,1.000000,60,2009,232,110.1220,-70.1094
1.000000,1.000000,60,2009,240,110.9583,-70.1145
1.000000,1.000000,60,2009,248,111.3467,-70.1161
1.000000,1.000000,60,2009,256,113.8948,-70.1213
1.000000,1.000000,60,2009,264,114.9849,-70.1220
1.000000,1.000000,60,2009,272,115.6880,-70.1222
1.000000,1.000000,60,2009,280,118.0499,-70.1226
1.000000,1.000000,60,2009,288,118.3875,-70.1226
1.000000,1.000000,60,2009,296,120.0956,-70.1227
1.000000,1.000000,60,2009,304,120.7568,-70.1227
1.000000,1.000000,60,2009,312,122.0611,-70.1227
1.000000,1.000000,60,2009,320,122.5928,-70.1227
1.000000,1.000000,60,2009,328,128.1106,-70.1228
1.000000,1.000000,60,2009,336,145.9423,-70.1228
1.000000,1.000000,60,2009,344,277.0291,-70.1228
1.000000,1.000000,60,2009,352,299.1489,-70.1180
1.000000,1.000000,60,2009,360,299.4645,-70.0233
1.000000,1.000000,60,2009,368,300.2876,-69.0693
1.000000,1.000000,60,2009,376,301.5359,-67.7502
1.000000,1.000000,60,2009,384,304.5798,-65.9889
1.000000,1.000000,60,2009,392,311.8948,-64.9138
1.000000,1.000000,60,2009,400,326.7949,-64.7766
1.000000,1.000000,60,2009,408,363.1399,-64.7735
1.000000,1.000000,60,2009,416,493.5551,-64.7735
1.000000,1.000000,60,2009,424,1344.2891,-64.7735
1.000000,1.000000,60,2010,0,0.0000,-65.0000
1.000000,1.000000,60,2010,8,0.0654,-64.9915
1.000000,1.000000,60,2010,16,0.7270,-64.9524
1.000000,1.000000,60,2010,24,6.3810,-64.8070
1.000000,1.000000,60,2010,32,24.0332,-64.7738
1.000000,1.000000,60,2010,40,84.4137,-64.7735
1.000000,1.000000,60,2010,48,99.6561,-64.7735
1.000000,1.000000,60,2010,56,100.0136,-64.7738
1.000000,1.000000,60,2010,64,100.1051,-64.7769
1.000000,1.000000,60,2010,72,100.1910,-64.7913
1.000000,1.000000,60,2010,80,100.3126,-64.8470
1.000000,1.000000,60,2010,88,100.5267,-65.0871
1.000000,1.000000,60,2010,96,100.6135,-65.2415
1.000000,1.000000,60,2010,104,101.0478,-66.2732
1.000000,1.000000,60,2010,112,101.5423,-67.3056
1.000000,1.000000,60,2010,120,101.7578,-67.6635
1.000000,1.000000,60,2010,128,101.8995,-67.8730
1.000000,1.000000,60,2010,136,102.0562,-68.0844
1.000000,1.000000,60,2010,144,102.4697,-68.5533
1.000000,1.000000,60,2010,152,102.7628,-68.8181
1.000000,1.000000,60,2010,160,103.2846,-69.1838
1.000000,1.000000,60,2010,168,104.0468,-69.5428
1.000000,1.000000,60,2010,176,104.8732,-69.7784
1.000000,1.000000,60,2010,184,105.4271,-69.8797
1.000000,1.000000,60,2010,192,106.2064,-69.9737
1.000000,1.000000,60,2010,200,106.4911,-69.9976
1.000000,1.000000,60,2010,208,107.8488,-70.0698
1.000000,1.000000,60,2010,216,108.3939,-70.0848
1.000000,1.000000,60,2010,224,109.1366,-70.0985
1.000000,1.000000,60,2010,232,110.1220,-70.1094
1.000000,1.000000,60,2010,240,110.9583,-70.1145
1.000000,1.000000,60,2010,248,111.3467,-70.1161
1.000000,1.000000,60,2010,256,113.8948,-70.1213
1.000000,1.000000,60,2010,264,114.9849,-70.1220
1.000000,1.000000,60,2010,272,115.6880,-70.1222
1.000000,1.000000,60,2010,280,118.0499,-70.1226
1.000000,1.000000,60,2010,288,118.3875,-70.1226
1.000000,1.000000,60,2010,296,120.0956,-70.1227
1.000000,1.000000,60,2010,304,120.7568,-70.1227
1.000000,1.000000,60,2010,312,122.0611,-70.1227
1.000000,1.000000,60,2010,320,122.5928,-70.1227
1.000000,1.000000,60,2010,328,128.1106,-70.1228
