cluster_id,generation,cell_index,mi_count_bits,atp_per_spike_molecules,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
2,15,1354,0.0,10130376.307280954,6.956047515495781e-17,12.142857142857144,1.6207450471578047,-2.115780610419852
3,15,1355,0.24011158302361144,7619250.056231516,0.01052631578947373,11.428571428571429,-0.25463554165278346,-1.9305375691959028
4,15,1356,0.0,2464292.3850578777,7.204529898187539e-17,0.7142857142857143,-4.059190955101766,3.8631503283355917
3,15,1357,0.0,14126459.168471977,6.114666873769523e-17,15.714285714285715,-0.35033145196214266,-4.09347441306399
3,15,1358,0.0,68478054.71743551,6.388418785130454e-17,14.285714285714286,-0.18969809078090172,-4.194528661462065
2,15,1359,0.5083849954297467,7972910.569896439,0.23170731707317077,14.285714285714286,0.19242408364809432,0.7531967207685584
1,15,1360,0.0,5694197.637242756,7.204529898187539e-17,0.7142857142857143,-0.8396475130755459,-0.5752071395849747
2,15,1361,0.0,5429294.693232286,7.204529898187539e-17,0.7142857142857143,0.6514879904265953,0.3262391992275402
3,15,1362,0.24011158302361144,9873670.963265214,0.0072992700729926675,16.42857142857143,-0.8613495805640909,-5.381517939038751
0,15,1363,0.5984741568050038,29299344.39046835,0.8689660757568886,1.4285714285714286,-3.794909012907716,-3.973643207980413
3,15,1364,0.0,9764883.868293066,5.897955049882633e-17,2.142857142857143,-0.3677907845820939,-5.088867509849086
3,15,1365,0.0,12307906.596983096,7.204529898187539e-17,11.428571428571429,-2.672347790858206,-0.9850682120873105
1,15,1366,0.0,73833073.26793246,7.204529898187539e-17,0.7142857142857143,-0.8282181829406204,2.35782546418324
1,15,1367,0.0,7262987.824623386,7.204529898187539e-17,11.428571428571429,-2.847046517770423,-1.075765490699608
1,15,1368,0.0,25543173.14767152,6.177058251187725e-17,30.714285714285715,-1.5752231426393977,-3.032953469769923
3,15,1369,0.0,22552137.866942596,7.204529898187539e-17,0.7142857142857143,-5.798513896698858,-1.1214199286673021
4,15,1370,0.0,8802863.80542213,3.3805314394321577e-17,21.42857142857143,-4.317987745839975,0.85136911173191
4,15,1371,0.0,81394273.97313425,7.204529898187539e-17,0.7142857142857143,-4.702265583070098,-0.9667209293539883
4,15,1372,0.0,18221243.242069725,7.204529898187539e-17,0.7142857142857143,-4.4483792727468705,-3.896549216329312
4,15,1373,0.0,6700308.936164666,7.204529898187539e-17,0.7142857142857143,-2.0935650333072244,-1.9331861828988441
0,15,1374,0.0039060116788910415,24600161.123893645,0.0020366598778003785,29.28571428571429,-3.4756052380316107,-2.522881502782078
1,15,1375,0.0,11059036.475811733,7.204529898187539e-17,22.857142857142858,-1.4875955138917942,-3.1661653666148415
2,15,1376,0.0,19705480.53114767,7.204529898187539e-17,0.7142857142857143,1.229432518559567,2.8821968276852865
3,15,1377,0.0,7348278.963860389,7.204529898187539e-17,0.7142857142857143,-0.3555278053497154,-1.3704860889312067
3,15,1378,0.0,9394672.986547284,5.897955049882633e-17,4.285714285714286,-3.0587706852471563,2.8754496041090043
1,15,1379,0.11081000099916546,6471299.893091733,0.00728360904723055,18.571428571428573,-0.6163774183497239,-0.14918095498380538
3,15,1380,0.0,11290570.643224046,7.204529898187539e-17,1.4285714285714286,-0.6138768706542942,-3.0982811000753068
3,15,1381,0.0,7755918.120364093,6.956047515495781e-17,24.28571428571429,-1.300965911916731,-3.3774744430438894
2,15,1382,0.0,5090511.973595248,7.204529898187539e-17,0.7142857142857143,-0.6292518390508801,4.670755786749334
3,15,1383,0.0,32335561.808098584,7.204529898187539e-17,0.7142857142857143,-3.290265645335082,1.9528790267698946
3,15,1384,0.0,76178049.12626399,7.204529898187539e-17,5.714285714285714,-1.3106096187505614,-0.7005763661599345
1,15,1385,0.0,9666651.0726837,5.897955049882633e-17,8.571428571428571,-1.254615476069597,-0.03072770233734155
3,15,1386,0.0,13010611.496068636,6.00022302837189e-17,16.42857142857143,-0.6985834596574322,-2.4677625159550045
0,15,1387,0.0,20000000000.0,0.0,0.0,-4.3143109988347605,-4.895777387901007
2,15,1388,0.17179332732076766,6192123.823856263,0.007684082396906443,17.61904761904762,0.33361485257221424,-0.14457648425851552
3,15,1389,0.0,26139588.161009908,6.468092521345224e-17,27.857142857142858,-0.8112354014472006,-4.6622257273024506
2,15,1390,0.0039060116788910415,4925873.155562425,0.07692307692307697,0.7142857142857143,-0.5813603007026015,3.9183785316065856
3,15,1391,0.0,33530055.24906527,7.204529898187539e-17,0.7142857142857143,-3.9176804797317377,3.130618633809795
3,15,1392,0.0,16649855.920062637,6.55305078428235e-17,13.571428571428573,-3.3195052194854022,-4.468153592992272
4,15,1393,0.0,16599094.165601151,7.204529898187539e-17,0.7142857142857143,-2.31485517710284,-1.139255516631656
4,15,1394,0.0,18581630.640050694,5.897955049882633e-17,34.285714285714285,-3.617739809126304,-1.7809518114702738
0,15,1395,0.4589893596666389,72465688.96268144,0.013423740539691514,28.0952380952381,-2.82546340811233,-2.652451645788471
2,15,1396,0.0,12191575.549484398,5.897955049882633e-17,4.285714285714286,-3.5226901377290227,-1.6710685508654401
3,15,1397,0.0,10823988.977898033,5.723627517732497e-17,18.571428571428573,-3.0390113095187425,-2.3472940781089378
3,15,1398,0.0,16121275.481253413,5.723627517732497e-17,9.285714285714286,-1.9940160144058383,-2.093410879210204
3,15,1399,0.6309412443480125,9661278.820329912,0.052631578947368376,3.5714285714285716,-1.6827602470670358,-4.543893140567548
2,15,1400,0.0,6710485.2415290335,7.204529898187539e-17,0.7142857142857143,-0.6909673810852757,2.375481530974603
3,15,1401,0.0,8269739.699791638,5.52000058772841e-17,20.714285714285715,-1.6189744665464272,-4.460190151325361
3,15,1402,0.0,5939940.265223007,7.204529898187539e-17,0.7142857142857143,-0.09114376939514351,-1.9718232993912237
4,15,1403,0.0,28910238.224986225,7.204529898187539e-17,2.857142857142857,-4.911133540409482,0.5584482202315506
4,15,1404,0.0,22744475.93803341,5.581431114489108e-17,10.0,-3.479988051123001,0.7792858783661597
3,15,1405,0.0,4961818.441426382,7.204529898187539e-17,0.7142857142857143,-0.5819167186932167,2.4114217010173657
4,15,1406,0.0,15154476.822088866,5.806216188467198e-17,17.857142857142858,-2.0851595554544384,-0.14483503946727452
3,15,1407,0.0,11527409.463801764,7.204529898187539e-17,0.7142857142857143,-2.181699578150888,-2.577253897619724
0,15,1408,0.27561557506106943,11289974.697671661,0.04082282797641247,5.476190476190477,-6.14703751753855,1.0697135295005973
2,15,1409,0.0,55640926.63046541,7.204529898187539e-17,0.7142857142857143,-1.8542133644187202,3.7323340086514825
1,15,1410,0.0,20000000000.0,0.0,0.0,-1.0692130497591326,0.07256981567101854
3,15,1411,0.5083849954297467,11928045.680059347,0.11293848786315638,2.142857142857143,-1.730816576549576,-2.953762800553544
2,15,1412,0.0,6298472.066417628,5.897955049882633e-17,17.142857142857142,-0.3837170160392428,-1.0526497033212951
4,15,1413,0.0,12662911.244491933,5.723627517732497e-17,9.285714285714286,-4.30892736162727,1.8099664885250375
3,15,1414,0.0,10742187.856766736,6.00022302837189e-17,16.42857142857143,-1.8206066258965337,-3.2613613252071056
0,15,1415,0.34038395951278777,41345806.14515915,0.10344827586206891,2.142857142857143,-4.909754437092877,-1.762397106018586
2,15,1416,0.0,33023687.58862795,7.204529898187539e-17,0.7142857142857143,-0.1663988717423102,2.0741150120191
0,15,1417,0.04069352561214912,10978727.652940461,0.05331846343697528,5.238095238095238,-5.328669550782123,1.3632375377228299
0,15,1418,0.0039060116788910415,43734120.432039715,0.0036101083032491306,16.42857142857143,-1.859504151455128,-2.07112426032925
3,15,1419,0.0,11949691.053159826,6.468092521345224e-17,27.857142857142858,-0.7621444913716582,-4.436508086329501
3,15,1420,0.0,7821060.216925102,7.204529898187539e-17,1.4285714285714286,-1.5619237461700994,-4.759936418721934
3,15,1421,0.0,7752419.316267648,7.204529898187539e-17,0.7142857142857143,-0.8385481100783833,-2.0076626166441693
3,15,1422,0.0,126267445.75523908,6.243266318974898e-17,15.000000000000002,-3.646125324387142,-0.540020327370947
0,15,1423,0.0,5596267.349114737,7.204529898187539e-17,0.7142857142857143,-4.180202655090515,3.7416348895153155
0,15,1424,0.0,34848976.874441095,5.850861285167182e-17,35.0,-5.021913753426004,-1.1839007123794574
4,15,1425,0.049237078402501966,19204863.72075931,0.062499999999999944,2.142857142857143,-2.67908162608499,-1.773486199052737
2,15,1426,0.0,5693187.296603317,7.204529898187539e-17,0.7142857142857143,-0.39367561801151085,1.6621542921347963
1,15,1427,0.0,9490832.575124994,5.581431114489108e-17,20.0,-0.8206319476868817,-1.486725651377141
0,15,1428,0.0,17964133.702407654,7.204529898187539e-17,0.7142857142857143,-4.605445529237211,-2.916121364397207
4,15,1429,0.0,23092125.21876096,6.388418785130454e-17,7.142857142857143,-3.474871916412634,1.5052092500516085
3,15,1430,0.6309412443480125,9779110.74886403,0.09090909090909086,2.142857142857143,-1.0466174571923457,-5.666108832735892
4,15,1431,0.0,12121037.239208909,6.740766332309703e-17,6.428571428571429,-5.195188845988261,-0.510083498013131
2,15,1432,0.0,239721924.12969235,7.204529898187539e-17,0.7142857142857143,-2.820519768490734,2.179639909267729
2,15,1433,0.0,155998280.4446311,7.204529898187539e-17,0.7142857142857143,-1.8811344634249743,1.2462952900350597
4,15,1434,0.0,38326835.58952522,3.345509294771348e-17,22.142857142857146,-4.3494489008751565,-4.337696428484378
0,15,1435,0.0,134793410.86734712,0.011820330969267148,25.0,-5.599561741487817,-2.3375178802339462
3,15,1436,0.0,24194858.810272332,5.581431114489108e-17,20.0,-4.246590338592661,-1.391867133855536
0,15,1437,0.0,1155231220.9012938,7.204529898187539e-17,0.7142857142857143,-6.490014571812101,-2.996732136678099
4,15,1438,0.13932623977775904,207020333.8656019,0.009304036594559861,8.571428571428571,-4.4805319036120705,-1.861084500585392
0,15,1439,0.0,167177649.99534658,5.52000058772841e-17,20.714285714285715,-2.3802242254161703,-3.3743025684440475
3,16,1440,0.0039060116788910415,7804173.706494761,0.043478260869565154,1.4285714285714286,-2.298506949033338,-5.593888743978132
2,16,1441,0.0,9877579.680246113,7.204529898187539e-17,5.714285714285714,-3.6834607627893563,1.1411092655056994
2,16,1442,0.0,5016910.0166788995,7.204529898187539e-17,0.7142857142857143,-0.6462287360600789,4.546126988387592
3,16,1443,0.6309412443480125,10832325.51452533,0.14285714285714282,1.4285714285714286,-1.8882949572068985,-2.3885591772973713
0,16,1444,0.24011158302361144,23173283.034197498,0.19999999999999996,0.7142857142857143,-3.3293272627686257,-3.617749551375371
3,16,1445,0.0,7531694.264203664,7.204529898187539e-17,1.4285714285714286,-0.9750729363234986,-4.973634945010425
3,16,1446,0.13094124434801294,7859902.289689767,0.1111111111111111,1.4285714285714286,-2.309787291605078,-3.234673081420306
4,16,1447,0.0,16540920.09811379,7.204529898187539e-17,0.7142857142857143,-3.17198571921138,-1.1675304777261428
3,16,1448,0.34038395951278777,59122779.415325016,0.0038354510763289073,34.76190476190476,-1.406367748203499,-2.0125083753576822
2,16,1449,0.0,7881535.443066969,7.204529898187539e-17,0.7142857142857143,-1.4292009356893745,0.8660832716061857
2,16,1450,0.0,8062355.844389923,7.204529898187539e-17,0.7142857142857143,-0.8225273007958415,2.2438025587132406
2,16,1451,0.0,5248901.054411584,7.204529898187539e-17,0.7142857142857143,-0.6654179981972178,2.8425981652554677
3,16,1452,0.0,8084252.748660255,7.075731701692396e-17,23.571428571428573,-2.5046808949891988,-4.080857956864162
4,16,1453,0.0,7757710.65656827,7.204529898187539e-17,0.7142857142857143,-2.1207373885976923,1.463583888797511
3,16,1454,0.27561557506106943,41767097.68180916,0.012352647110032783,15.476190476190478,-1.7802062659154658,-3.966494010093109
2,16,1455,0.0,16780843.73984215,5.723627517732497e-17,18.571428571428573,-0.170280604457218,0.25151529298987274
2,16,1456,0.0,5101694.968855661,7.204529898187539e-17,0.7142857142857143,-0.21613845312942478,2.833717866714085
2,16,1457,0.0,20652065.571837325,7.204529898187539e-17,0.7142857142857143,0.20473943279478854,2.404994158160355
