gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0.250000,0,8,296,113.6200,-66.9232
0.250000,0,8,304,115.6950,-66.9218
0.250000,0,8,312,116.2406,-66.9206
0.250000,0,8,320,117.7350,-66.9169
0.250000,0,8,328,119.3500,-66.9127
0.250000,0,8,336,120.8750,-66.9092
0.250000,0,8,344,122.1700,-66.9065
0.250000,0,8,352,127.2946,-66.8990
0.250000,0,8,360,133.7550,-66.8944
0.250000,0,8,368,159.9524,-66.8916
0.250000,0,8,376,1365.7576,-66.8916
0.250000,0,8,384,1399.2418,-66.8827
0.250000,0,8,392,1399.8223,-66.6900
0.250000,0,8,400,1401.0493,-66.0614
0.250000,0,8,408,1404.5786,-65.0396
0.250000,0,8,416,1413.1232,-64.4917
0.250000,0,8,424,1429.3252,-64.5474
0.250000,0,8,432,1463.9508,-64.5628
0.250000,0,8,440,1484.7273,-64.5604
0.250000,0,9,0,0.0000,-65.0000
0.250000,0,9,8,0.0690,-64.9856
0.250000,0,9,16,0.6695,-64.9185
0.250000,0,9,24,5.3223,-64.6335
0.250000,0,9,32,18.4415,-64.5479
0.250000,0,9,40,36.9991,-64.5621
0.250000,0,9,48,55.5567,-64.5589
0.250000,0,9,56,68.9451,-64.5650
0.250000,0,9,64,81.5952,-64.5598
0.250000,0,9,72,95.0344,-64.5613
0.250000,0,9,80,100.0044,-64.5659
0.250000,0,9,88,100.0550,-64.5664
0.250000,0,9,96,100.1103,-64.5675
0.250000,0,9,104,100.3308,-64.5905
0.250000,0,9,112,100.4172,-64.6131
0.250000,0,9,120,100.5500,-64.6647
0.250000,0,9,128,100.7877,-64.8033
0.250000,0,9,136,101.0102,-64.9604
0.250000,0,9,144,101.4053,-65.2239
0.250000,0,9,152,102.6800,-65.8767
0.250000,0,9,160,102.9000,-65.9625
0.250000,0,9,168,103.3908,-66.1320
0.250000,0,9,176,104.0476,-66.3172
0.250000,0,9,184,104.8185,-66.4846
0.250000,0,9,192,105.1016,-66.5344
0.250000,0,9,200,106.5350,-66.7200
0.250000,0,9,208,107.4414,-66.7929
0.250000,0,9,216,108.0016,-66.8256
0.250000,0,9,224,108.3950,-66.8442
0.250000,0,9,232,109.1734,-66.8728
