mode,direction,t_ms,v_mv
EPSP_PASSIVE,ND,628.7000,-47.593720
EPSP_PASSIVE,ND,628.8000,-47.563850
EPSP_PASSIVE,ND,628.9000,-47.547700
EPSP_PASSIVE,ND,629.0000,-47.542896
EPSP_PASSIVE,ND,629.1000,-47.491528
EPSP_PASSIVE,ND,629.2000,-47.455575
EPSP_PASSIVE,ND,629.3000,-47.428272
EPSP_PASSIVE,ND,629.4000,-47.424597
EPSP_PASSIVE,ND,629.5000,-47.424835
EPSP_PASSIVE,ND,629.6000,-47.437901
EPSP_PASSIVE,ND,629.7000,-47.468459
EPSP_PASSIVE,ND,629.8000,-47.502861
EPSP_PASSIVE,ND,629.9000,-47.539016
EPSP_PASSIVE,ND,630.0000,-47.585975
EPSP_PASSIVE,ND,630.1000,-47.624078
EPSP_PASSIVE,ND,630.2000,-47.671905
EPSP_PASSIVE,ND,630.3000,-47.713089
EPSP_PASSIVE,ND,630.4000,-47.759057
EPSP_PASSIVE,ND,630.5000,-47.800416
EPSP_PASSIVE,ND,630.6000,-47.850453
EPSP_PASSIVE,ND,630.7000,-47.897880
EPSP_PASSIVE,ND,630.8000,-47.948487
EPSP_PASSIVE,ND,630.9000,-47.997521
EPSP_PASSIVE,ND,631.0000,-48.054276
EPSP_PASSIVE,ND,631.1000,-48.119343
EPSP_PASSIVE,ND,631.2000,-48.168667
EPSP_PASSIVE,ND,631.3000,-48.233533
EPSP_PASSIVE,ND,631.4000,-48.295064
EPSP_PASSIVE,ND,631.5000,-48.358300
EPSP_PASSIVE,ND,631.6000,-48.431670
EPSP_PASSIVE,ND,631.7000,-48.496789
EPSP_PASSIVE,ND,631.8000,-48.566679
EPSP_PASSIVE,ND,631.9000,-48.639634
EPSP_PASSIVE,ND,632.0000,-48.710379
EPSP_PASSIVE,ND,632.1000,-48.743469
EPSP_PASSIVE,ND,632.2000,-48.745659
EPSP_PASSIVE,ND,632.3000,-48.746614
EPSP_PASSIVE,ND,632.4000,-48.752569
EPSP_PASSIVE,ND,632.5000,-48.754396
EPSP_PASSIVE,ND,632.6000,-48.761742
EPSP_PASSIVE,ND,632.7000,-48.779855
EPSP_PASSIVE,ND,632.8000,-48.806185
EPSP_PASSIVE,ND,632.9000,-48.828701
EPSP_PASSIVE,ND,633.0000,-48.854689
EPSP_PASSIVE,ND,633.1000,-48.885156
EPSP_PASSIVE,ND,633.2000,-48.904540
EPSP_PASSIVE,ND,633.3000,-48.928291
EPSP_PASSIVE,ND,633.4000,-48.951501
EPSP_PASSIVE,ND,633.5000,-48.973569
EPSP_PASSIVE,ND,633.6000,-49.001725
EPSP_PASSIVE,ND,633.7000,-49.035620
EPSP_PASSIVE,ND,633.8000,-49.067158
EPSP_PASSIVE,ND,633.9000,-49.111113
EPSP_PASSIVE,ND,634.0000,-49.157423
EPSP_PASSIVE,ND,634.1000,-49.084788
EPSP_PASSIVE,ND,634.2000,-49.021673
EPSP_PASSIVE,ND,634.3000,-48.992469
EPSP_PASSIVE,ND,634.4000,-48.983373
EPSP_PASSIVE,ND,634.5000,-48.994152
EPSP_PASSIVE,ND,634.6000,-49.009079
EPSP_PASSIVE,ND,634.7000,-49.037508
EPSP_PASSIVE,ND,634.8000,-49.077279
EPSP_PASSIVE,ND,634.9000,-49.118711
EPSP_PASSIVE,ND,635.0000,-49.163458
EPSP_PASSIVE,ND,635.1000,-49.187690
EPSP_PASSIVE,ND,635.2000,-49.199326
EPSP_PASSIVE,ND,635.3000,-49.221008
EPSP_PASSIVE,ND,635.4000,-49.240754
EPSP_PASSIVE,ND,635.5000,-49.261179
EPSP_PASSIVE,ND,635.6000,-49.285867
EPSP_PASSIVE,ND,635.7000,-49.317622
EPSP_PASSIVE,ND,635.8000,-49.353267
EPSP_PASSIVE,ND,635.9000,-49.389983
EPSP_PASSIVE,ND,636.0000,-49.432464
EPSP_PASSIVE,ND,636.1000,-49.379211
EPSP_PASSIVE,ND,636.2000,-49.304674
EPSP_PASSIVE,ND,636.3000,-49.235514
EPSP_PASSIVE,ND,636.4000,-49.184833
EPSP_PASSIVE,ND,636.5000,-49.134196
EPSP_PASSIVE,ND,636.6000,-49.103241
EPSP_PASSIVE,ND,636.7000,-49.081844
EPSP_PASSIVE,ND,636.8000,-49.071442
EPSP_PASSIVE,ND,636.9000,-49.068784
EPSP_PASSIVE,ND,637.0000,-49.068465
EPSP_PASSIVE,ND,637.1000,-49.064706
EPSP_PASSIVE,ND,637.2000,-49.062877
EPSP_PASSIVE,ND,637.3000,-49.067297
EPSP_PASSIVE,ND,637.4000,-49.072305
EPSP_PASSIVE,ND,637.5000,-49.090480
EPSP_PASSIVE,ND,637.6000,-49.115624
EPSP_PASSIVE,ND,637.7000,-49.143868
EPSP_PASSIVE,ND,637.8000,-49.177583
EPSP_PASSIVE,ND,637.9000,-49.221685
EPSP_PASSIVE,ND,638.0000,-49.267006
EPSP_PASSIVE,ND,638.1000,-49.305893
EPSP_PASSIVE,ND,638.2000,-49.356222
EPSP_PASSIVE,ND,638.3000,-49.399342
EPSP_PASSIVE,ND,638.4000,-49.449377
EPSP_PASSIVE,ND,638.5000,-49.498756
EPSP_PASSIVE,ND,638.6000,-49.547501
EPSP_PASSIVE,ND,638.7000,-49.599929
EPSP_PASSIVE,ND,638.8000,-49.652015
EPSP_PASSIVE,ND,638.9000,-49.705549
EPSP_PASSIVE,ND,639.0000,-49.766135
EPSP_PASSIVE,ND,639.1000,-49.811953
EPSP_PASSIVE,ND,639.2000,-49.831645
EPSP_PASSIVE,ND,639.3000,-49.852572
EPSP_PASSIVE,ND,639.4000,-49.867912
EPSP_PASSIVE,ND,639.5000,-49.889027
EPSP_PASSIVE,ND,639.6000,-49.909245
EPSP_PASSIVE,ND,639.7000,-49.931912
EPSP_PASSIVE,ND,639.8000,-49.958411
EPSP_PASSIVE,ND,639.9000,-49.990923
EPSP_PASSIVE,ND,640.0000,-50.019015
EPSP_PASSIVE,ND,640.1000,-50.034103
EPSP_PASSIVE,ND,640.2000,-50.031925
EPSP_PASSIVE,ND,640.3000,-50.020699
EPSP_PASSIVE,ND,640.4000,-50.004712
EPSP_PASSIVE,ND,640.5000,-49.986396
EPSP_PASSIVE,ND,640.6000,-49.978095
EPSP_PASSIVE,ND,640.7000,-49.959318
EPSP_PASSIVE,ND,640.8000,-49.949970
EPSP_PASSIVE,ND,640.9000,-49.947899
EPSP_PASSIVE,ND,641.0000,-49.951964
EPSP_PASSIVE,ND,641.1000,-49.922816
EPSP_PASSIVE,ND,641.2000,-49.886096
EPSP_PASSIVE,ND,641.3000,-49.862384
EPSP_PASSIVE,ND,641.4000,-49.844725
EPSP_PASSIVE,ND,641.5000,-49.835178
EPSP_PASSIVE,ND,641.6000,-49.840661
EPSP_PASSIVE,ND,641.7000,-49.847308
EPSP_PASSIVE,ND,641.8000,-49.857208
EPSP_PASSIVE,ND,641.9000,-49.875457
EPSP_PASSIVE,ND,642.0000,-49.901011
EPSP_PASSIVE,ND,642.1000,-49.756158
EPSP_PASSIVE,ND,642.2000,-49.639314
EPSP_PASSIVE,ND,642.3000,-49.566568
EPSP_PASSIVE,ND,642.4000,-49.524085
EPSP_PASSIVE,ND,642.5000,-49.514966
EPSP_PASSIVE,ND,642.6000,-49.519362
EPSP_PASSIVE,ND,642.7000,-49.533631
EPSP_PASSIVE,ND,642.8000,-49.558543
EPSP_PASSIVE,ND,642.9000,-49.593073
EPSP_PASSIVE,ND,643.0000,-49.628642
EPSP_PASSIVE,ND,643.1000,-49.587314
EPSP_PASSIVE,ND,643.2000,-49.534431
EPSP_PASSIVE,ND,643.3000,-49.493051
EPSP_PASSIVE,ND,643.4000,-49.470500
EPSP_PASSIVE,ND,643.5000,-49.460982
EPSP_PASSIVE,ND,643.6000,-49.459860
EPSP_PASSIVE,ND,643.7000,-49.464322
EPSP_PASSIVE,ND,643.8000,-49.485482
EPSP_PASSIVE,ND,643.9000,-49.516917
EPSP_PASSIVE,ND,644.0000,-49.551047
EPSP_PASSIVE,ND,644.1000,-49.585975
EPSP_PASSIVE,ND,644.2000,-49.628782
EPSP_PASSIVE,ND,644.3000,-49.671839
EPSP_PASSIVE,ND,644.4000,-49.714220
EPSP_PASSIVE,ND,644.5000,-49.773434
EPSP_PASSIVE,ND,644.6000,-49.822840
EPSP_PASSIVE,ND,644.7000,-49.876009
EPSP_PASSIVE,ND,644.8000,-49.934336
EPSP_PASSIVE,ND,644.9000,-49.987145
EPSP_PASSIVE,ND,645.0000,-50.043973
EPSP_PASSIVE,ND,645.1000,-50.084866
EPSP_PASSIVE,ND,645.2000,-50.115497
EPSP_PASSIVE,ND,645.3000,-50.151834
EPSP_PASSIVE,ND,645.4000,-50.177722
EPSP_PASSIVE,ND,645.5000,-50.209730
EPSP_PASSIVE,ND,645.6000,-50.245811
EPSP_PASSIVE,ND,645.7000,-50.283596
EPSP_PASSIVE,ND,645.8000,-50.326009
EPSP_PASSIVE,ND,645.9000,-50.368379
EPSP_PASSIVE,ND,646.0000,-50.419737
EPSP_PASSIVE,ND,646.1000,-50.461039
EPSP_PASSIVE,ND,646.2000,-50.510302
EPSP_PASSIVE,ND,646.3000,-50.559223
EPSP_PASSIVE,ND,646.4000,-50.607708
EPSP_PASSIVE,ND,646.5000,-50.658747
EPSP_PASSIVE,ND,646.6000,-50.708747
EPSP_PASSIVE,ND,646.7000,-50.766426
EPSP_PASSIVE,ND,646.8000,-50.825532
EPSP_PASSIVE,ND,646.9000,-50.879863
EPSP_PASSIVE,ND,647.0000,-50.937981
EPSP_PASSIVE,ND,647.1000,-50.993632
EPSP_PASSIVE,ND,647.2000,-51.047388
EPSP_PASSIVE,ND,647.3000,-51.098770
EPSP_PASSIVE,ND,647.4000,-51.153086
EPSP_PASSIVE,ND,647.5000,-51.200017
EPSP_PASSIVE,ND,647.6000,-51.259235
EPSP_PASSIVE,ND,647.7000,-51.310523
EPSP_PASSIVE,ND,647.8000,-51.367484
EPSP_PASSIVE,ND,647.9000,-51.417682
EPSP_PASSIVE,ND,648.0000,-51.472007
EPSP_PASSIVE,ND,648.1000,-51.473717
EPSP_PASSIVE,ND,648.2000,-51.446964
EPSP_PASSIVE,ND,648.3000,-51.413735
EPSP_PASSIVE,ND,648.4000,-51.382057
EPSP_PASSIVE,ND,648.5000,-51.351540
EPSP_PASSIVE,ND,648.6000,-51.326423
EPSP_PASSIVE,ND,648.7000,-51.311058
EPSP_PASSIVE,ND,648.8000,-51.300157
EPSP_PASSIVE,ND,648.9000,-51.293495
EPSP_PASSIVE,ND,649.0000,-51.298273
EPSP_PASSIVE,ND,649.1000,-51.303051
EPSP_PASSIVE,ND,649.2000,-51.316497
EPSP_PASSIVE,ND,649.3000,-51.330360
EPSP_PASSIVE,ND,649.4000,-51.355867
EPSP_PASSIVE,ND,649.5000,-51.374685
EPSP_PASSIVE,ND,649.6000,-51.401321
EPSP_PASSIVE,ND,649.7000,-51.436526
EPSP_PASSIVE,ND,649.8000,-51.473013
EPSP_PASSIVE,ND,649.9000,-51.505416
EPSP_PASSIVE,ND,650.0000,-51.547385
EPSP_PASSIVE,ND,650.1000,-51.577233
EPSP_PASSIVE,ND,650.2000,-51.607454
EPSP_PASSIVE,ND,650.3000,-51.631491
EPSP_PASSIVE,ND,650.4000,-51.657281
EPSP_PASSIVE,ND,650.5000,-51.685379
EPSP_PASSIVE,ND,650.6000,-51.713537
EPSP_PASSIVE,ND,650.7000,-51.746275
EPSP_PASSIVE,ND,650.8000,-51.779622
EPSP_PASSIVE,ND,650.9000,-51.812792
EPSP_PASSIVE,ND,651.0000,-51.850606
EPSP_PASSIVE,ND,651.1000,-51.886009
EPSP_PASSIVE,ND,651.2000,-51.923342
EPSP_PASSIVE,ND,651.3000,-51.955583
EPSP_PASSIVE,ND,651.4000,-51.982909
EPSP_PASSIVE,ND,651.5000,-52.023648
EPSP_PASSIVE,ND,651.6000,-52.055105
EPSP_PASSIVE,ND,651.7000,-52.088313
EPSP_PASSIVE,ND,651.8000,-52.123922
EPSP_PASSIVE,ND,651.9000,-52.162083
EPSP_PASSIVE,ND,652.0000,-52.200407
EPSP_PASSIVE,ND,652.1000,-52.199210
EPSP_PASSIVE,ND,652.2000,-52.185463
EPSP_PASSIVE,ND,652.3000,-52.174408
EPSP_PASSIVE,ND,652.4000,-52.174034
EPSP_PASSIVE,ND,652.5000,-52.178545
EPSP_PASSIVE,ND,652.6000,-52.181695
EPSP_PASSIVE,ND,652.7000,-52.194223
EPSP_PASSIVE,ND,652.8000,-52.205884
EPSP_PASSIVE,ND,652.9000,-52.226231
EPSP_PASSIVE,ND,653.0000,-52.251553
EPSP_PASSIVE,ND,653.1000,-52.084154
EPSP_PASSIVE,ND,653.2000,-51.968896
EPSP_PASSIVE,ND,653.3000,-51.892158
EPSP_PASSIVE,ND,653.4000,-51.848821
EPSP_PASSIVE,ND,653.5000,-51.824247
EPSP_PASSIVE,ND,653.6000,-51.813450
EPSP_PASSIVE,ND,653.7000,-51.806800
EPSP_PASSIVE,ND,653.8000,-51.806075
EPSP_PASSIVE,ND,653.9000,-51.818231
EPSP_PASSIVE,ND,654.0000,-51.833683
EPSP_PASSIVE,ND,654.1000,-51.856074
EPSP_PASSIVE,ND,654.2000,-51.873888
EPSP_PASSIVE,ND,654.3000,-51.893363
EPSP_PASSIVE,ND,654.4000,-51.916110
EPSP_PASSIVE,ND,654.5000,-51.940071
EPSP_PASSIVE,ND,654.6000,-51.964666
EPSP_PASSIVE,ND,654.7000,-51.991535
EPSP_PASSIVE,ND,654.8000,-52.018236
EPSP_PASSIVE,ND,654.9000,-52.044299
EPSP_PASSIVE,ND,655.0000,-52.074660
EPSP_PASSIVE,ND,655.1000,-52.102851
EPSP_PASSIVE,ND,655.2000,-52.131551
EPSP_PASSIVE,ND,655.3000,-52.150196
EPSP_PASSIVE,ND,655.4000,-52.174262
EPSP_PASSIVE,ND,655.5000,-52.194553
EPSP_PASSIVE,ND,655.6000,-52.221131
EPSP_PASSIVE,ND,655.7000,-52.246482
EPSP_PASSIVE,ND,655.8000,-52.274189
EPSP_PASSIVE,ND,655.9000,-52.304219
EPSP_PASSIVE,ND,656.0000,-52.340373
EPSP_PASSIVE,ND,656.1000,-52.366389
EPSP_PASSIVE,ND,656.2000,-52.392792
EPSP_PASSIVE,ND,656.3000,-52.409120
EPSP_PASSIVE,ND,656.4000,-52.426326
EPSP_PASSIVE,ND,656.5000,-52.435560
EPSP_PASSIVE,ND,656.6000,-52.452427
EPSP_PASSIVE,ND,656.7000,-52.469167
EPSP_PASSIVE,ND,656.8000,-52.493156
EPSP_PASSIVE,ND,656.9000,-52.512194
EPSP_PASSIVE,ND,657.0000,-52.535839
EPSP_PASSIVE,ND,657.1000,-52.532219
EPSP_PASSIVE,ND,657.2000,-52.508104
EPSP_PASSIVE,ND,657.3000,-52.488237
EPSP_PASSIVE,ND,657.4000,-52.469382
EPSP_PASSIVE,ND,657.5000,-52.455146
EPSP_PASSIVE,ND,657.6000,-52.445953
EPSP_PASSIVE,ND,657.7000,-52.444647
EPSP_PASSIVE,ND,657.8000,-52.444122
EPSP_PASSIVE,ND,657.9000,-52.454660
EPSP_PASSIVE,ND,658.0000,-52.465662
EPSP_PASSIVE,ND,658.1000,-52.468387
EPSP_PASSIVE,ND,658.2000,-52.472334
EPSP_PASSIVE,ND,658.3000,-52.467068
EPSP_PASSIVE,ND,658.4000,-52.467838
EPSP_PASSIVE,ND,658.5000,-52.479338
EPSP_PASSIVE,ND,658.6000,-52.493803
EPSP_PASSIVE,ND,658.7000,-52.512063
EPSP_PASSIVE,ND,658.8000,-52.531867
EPSP_PASSIVE,ND,658.9000,-52.555743
EPSP_PASSIVE,ND,659.0000,-52.581933
EPSP_PASSIVE,ND,659.1000,-52.611655
EPSP_PASSIVE,ND,659.2000,-52.642057
EPSP_PASSIVE,ND,659.3000,-52.675067
EPSP_PASSIVE,ND,659.4000,-52.707964
EPSP_PASSIVE,ND,659.5000,-52.741324
EPSP_PASSIVE,ND,659.6000,-52.781844
EPSP_PASSIVE,ND,659.7000,-52.817871
EPSP_PASSIVE,ND,659.8000,-52.852988
EPSP_PASSIVE,ND,659.9000,-52.894542
EPSP_PASSIVE,ND,660.0000,-52.929359
EPSP_PASSIVE,ND,660.1000,-52.970615
EPSP_PASSIVE,ND,660.2000,-52.998230
EPSP_PASSIVE,ND,660.3000,-53.031395
EPSP_PASSIVE,ND,660.4000,-53.051501
EPSP_PASSIVE,ND,660.5000,-53.076382
EPSP_PASSIVE,ND,660.6000,-53.104572
EPSP_PASSIVE,ND,660.7000,-53.132144
EPSP_PASSIVE,ND,660.8000,-53.160343
EPSP_PASSIVE,ND,660.9000,-53.188448
EPSP_PASSIVE,ND,661.0000,-53.214485
EPSP_PASSIVE,ND,661.1000,-53.159232
EPSP_PASSIVE,ND,661.2000,-53.088970
EPSP_PASSIVE,ND,661.3000,-53.034119
EPSP_PASSIVE,ND,661.4000,-52.998076
EPSP_PASSIVE,ND,661.5000,-52.963706
EPSP_PASSIVE,ND,661.6000,-52.944223
EPSP_PASSIVE,ND,661.7000,-52.927783
EPSP_PASSIVE,ND,661.8000,-52.917960
EPSP_PASSIVE,ND,661.9000,-52.920636
EPSP_PASSIVE,ND,662.0000,-52.920358
EPSP_PASSIVE,ND,662.1000,-52.927625
EPSP_PASSIVE,ND,662.2000,-52.935347
EPSP_PASSIVE,ND,662.3000,-52.951742
EPSP_PASSIVE,ND,662.4000,-52.966151
EPSP_PASSIVE,ND,662.5000,-52.981170
EPSP_PASSIVE,ND,662.6000,-52.999178
EPSP_PASSIVE,ND,662.7000,-53.018698
EPSP_PASSIVE,ND,662.8000,-53.042936
EPSP_PASSIVE,ND,662.9000,-53.073909
EPSP_PASSIVE,ND,663.0000,-53.094609
EPSP_PASSIVE,ND,663.1000,-53.126007
EPSP_PASSIVE,ND,663.2000,-53.152065
EPSP_PASSIVE,ND,663.3000,-53.178677
EPSP_PASSIVE,ND,663.4000,-53.201519
EPSP_PASSIVE,ND,663.5000,-53.224219
EPSP_PASSIVE,ND,663.6000,-53.241777
EPSP_PASSIVE,ND,663.7000,-53.258881
EPSP_PASSIVE,ND,663.8000,-53.286040
EPSP_PASSIVE,ND,663.9000,-53.303574
EPSP_PASSIVE,ND,664.0000,-53.332484
EPSP_PASSIVE,ND,664.1000,-53.300206
EPSP_PASSIVE,ND,664.2000,-53.263178
EPSP_PASSIVE,ND,664.3000,-53.228620
EPSP_PASSIVE,ND,664.4000,-53.203061
EPSP_PASSIVE,ND,664.5000,-53.192313
EPSP_PASSIVE,ND,664.6000,-53.184789
EPSP_PASSIVE,ND,664.7000,-53.187281
EPSP_PASSIVE,ND,664.8000,-53.191518
EPSP_PASSIVE,ND,664.9000,-53.199749
EPSP_PASSIVE,ND,665.0000,-53.214763
EPSP_PASSIVE,ND,665.1000,-53.205041
EPSP_PASSIVE,ND,665.2000,-53.189928
EPSP_PASSIVE,ND,665.3000,-53.180225
EPSP_PASSIVE,ND,665.4000,-53.176227
EPSP_PASSIVE,ND,665.5000,-53.174784
EPSP_PASSIVE,ND,665.6000,-53.179482
EPSP_PASSIVE,ND,665.7000,-53.192567
EPSP_PASSIVE,ND,665.8000,-53.201135
EPSP_PASSIVE,ND,665.9000,-53.218896
EPSP_PASSIVE,ND,666.0000,-53.239881
EPSP_PASSIVE,ND,666.1000,-53.266492
EPSP_PASSIVE,ND,666.2000,-53.293160
EPSP_PASSIVE,ND,666.3000,-53.322188
EPSP_PASSIVE,ND,666.4000,-53.351948
EPSP_PASSIVE,ND,666.5000,-53.383474
EPSP_PASSIVE,ND,666.6000,-53.418681
EPSP_PASSIVE,ND,666.7000,-53.452873
EPSP_PASSIVE,ND,666.8000,-53.484153
EPSP_PASSIVE,ND,666.9000,-53.523882
EPSP_PASSIVE,ND,667.0000,-53.563529
EPSP_PASSIVE,ND,667.1000,-53.595017
EPSP_PASSIVE,ND,667.2000,-53.620511
EPSP_PASSIVE,ND,667.3000,-53.640601
EPSP_PASSIVE,ND,667.4000,-53.656149
EPSP_PASSIVE,ND,667.5000,-53.672194
EPSP_PASSIVE,ND,667.6000,-53.695014
EPSP_PASSIVE,ND,667.7000,-53.716565
EPSP_PASSIVE,ND,667.8000,-53.730764
EPSP_PASSIVE,ND,667.9000,-53.751455
EPSP_PASSIVE,ND,668.0000,-53.774567
EPSP_PASSIVE,ND,668.1000,-53.796419
EPSP_PASSIVE,ND,668.2000,-53.817604
EPSP_PASSIVE,ND,668.3000,-53.841799
EPSP_PASSIVE,ND,668.4000,-53.859244
EPSP_PASSIVE,ND,668.5000,-53.879412
EPSP_PASSIVE,ND,668.6000,-53.901974
EPSP_PASSIVE,ND,668.7000,-53.923960
EPSP_PASSIVE,ND,668.8000,-53.946444
EPSP_PASSIVE,ND,668.9000,-53.968793
EPSP_PASSIVE,ND,669.0000,-53.993836
EPSP_PASSIVE,ND,669.1000,-53.975044
EPSP_PASSIVE,ND,669.2000,-53.960732
EPSP_PASSIVE,ND,669.3000,-53.954930
EPSP_PASSIVE,ND,669.4000,-53.952024
EPSP_PASSIVE,ND,669.5000,-53.950165
EPSP_PASSIVE,ND,669.6000,-53.962445
EPSP_PASSIVE,ND,669.7000,-53.980160
EPSP_PASSIVE,ND,669.8000,-53.993186
EPSP_PASSIVE,ND,669.9000,-54.010515
EPSP_PASSIVE,ND,670.0000,-54.033247
EPSP_PASSIVE,ND,670.1000,-54.054517
EPSP_PASSIVE,ND,670.2000,-54.077116
EPSP_PASSIVE,ND,670.3000,-54.096956
EPSP_PASSIVE,ND,670.4000,-54.121099
EPSP_PASSIVE,ND,670.5000,-54.141096
EPSP_PASSIVE,ND,670.6000,-54.160982
EPSP_PASSIVE,ND,670.7000,-54.184867
EPSP_PASSIVE,ND,670.8000,-54.206652
EPSP_PASSIVE,ND,670.9000,-54.231595
EPSP_PASSIVE,ND,671.0000,-54.258118
EPSP_PASSIVE,ND,671.1000,-54.239876
EPSP_PASSIVE,ND,671.2000,-54.216735
EPSP_PASSIVE,ND,671.3000,-54.195879
EPSP_PASSIVE,ND,671.4000,-54.185052
EPSP_PASSIVE,ND,671.5000,-54.176476
EPSP_PASSIVE,ND,671.6000,-54.178292
EPSP_PASSIVE,ND,671.7000,-54.177711
EPSP_PASSIVE,ND,671.8000,-54.186238
EPSP_PASSIVE,ND,671.9000,-54.200055
EPSP_PASSIVE,ND,672.0000,-54.215424
EPSP_PASSIVE,ND,672.1000,-54.234070
EPSP_PASSIVE,ND,672.2000,-54.244981
EPSP_PASSIVE,ND,672.3000,-54.256697
EPSP_PASSIVE,ND,672.4000,-54.273624
EPSP_PASSIVE,ND,672.5000,-54.289786
EPSP_PASSIVE,ND,672.6000,-54.299049
EPSP_PASSIVE,ND,672.7000,-54.310831
EPSP_PASSIVE,ND,672.8000,-54.322898
EPSP_PASSIVE,ND,672.9000,-54.341465
EPSP_PASSIVE,ND,673.0000,-54.355130
EPSP_PASSIVE,ND,673.1000,-54.370371
EPSP_PASSIVE,ND,673.2000,-54.385515
EPSP_PASSIVE,ND,673.3000,-54.395792
EPSP_PASSIVE,ND,673.4000,-54.409645
EPSP_PASSIVE,ND,673.5000,-54.420987
EPSP_PASSIVE,ND,673.6000,-54.434184
EPSP_PASSIVE,ND,673.7000,-54.447001
EPSP_PASSIVE,ND,673.8000,-54.459522
EPSP_PASSIVE,ND,673.9000,-54.479893
EPSP_PASSIVE,ND,674.0000,-54.495050
EPSP_PASSIVE,ND,674.1000,-54.516695
EPSP_PASSIVE,ND,674.2000,-54.538505
EPSP_PASSIVE,ND,674.3000,-54.560117
EPSP_PASSIVE,ND,674.4000,-54.584209
EPSP_PASSIVE,ND,674.5000,-54.608975
EPSP_PASSIVE,ND,674.6000,-54.627595
EPSP_PASSIVE,ND,674.7000,-54.651201
EPSP_PASSIVE,ND,674.8000,-54.678869
EPSP_PASSIVE,ND,674.9000,-54.707733
EPSP_PASSIVE,ND,675.0000,-54.732201
EPSP_PASSIVE,ND,675.1000,-54.757470
EPSP_PASSIVE,ND,675.2000,-54.783824
EPSP_PASSIVE,ND,675.3000,-54.804836
EPSP_PASSIVE,ND,675.4000,-54.824110
EPSP_PASSIVE,ND,675.5000,-54.841409
EPSP_PASSIVE,ND,675.6000,-54.859223
EPSP_PASSIVE,ND,675.7000,-54.875001
EPSP_PASSIVE,ND,675.8000,-54.890428
EPSP_PASSIVE,ND,675.9000,-54.902140
EPSP_PASSIVE,ND,676.0000,-54.915691
EPSP_PASSIVE,ND,676.1000,-54.908391
EPSP_PASSIVE,ND,676.2000,-54.895718
EPSP_PASSIVE,ND,676.3000,-54.885212
EPSP_PASSIVE,ND,676.4000,-54.876719
EPSP_PASSIVE,ND,676.5000,-54.872770
EPSP_PASSIVE,ND,676.6000,-54.874839
EPSP_PASSIVE,ND,676.7000,-54.876645
EPSP_PASSIVE,ND,676.8000,-54.882877
EPSP_PASSIVE,ND,676.9000,-54.892103
EPSP_PASSIVE,ND,677.0000,-54.905733
EPSP_PASSIVE,ND,677.1000,-54.914464
EPSP_PASSIVE,ND,677.2000,-54.930553
EPSP_PASSIVE,ND,677.3000,-54.944318
EPSP_PASSIVE,ND,677.4000,-54.959248
EPSP_PASSIVE,ND,677.5000,-54.975247
EPSP_PASSIVE,ND,677.6000,-54.991665
EPSP_PASSIVE,ND,677.7000,-55.008958
EPSP_PASSIVE,ND,677.8000,-55.028159
EPSP_PASSIVE,ND,677.9000,-55.048480
EPSP_PASSIVE,ND,678.0000,-55.065366
EPSP_PASSIVE,ND,678.1000,-54.780791
EPSP_PASSIVE,ND,678.2000,-54.630491
EPSP_PASSIVE,ND,678.3000,-54.536550
EPSP_PASSIVE,ND,678.4000,-54.479113
EPSP_PASSIVE,ND,678.5000,-54.442638
EPSP_PASSIVE,ND,678.6000,-54.425118
EPSP_PASSIVE,ND,678.7000,-54.419347
EPSP_PASSIVE,ND,678.8000,-54.417633
EPSP_PASSIVE,ND,678.9000,-54.427697
EPSP_PASSIVE,ND,679.0000,-54.436504
EPSP_PASSIVE,ND,679.1000,-54.448532
EPSP_PASSIVE,ND,679.2000,-54.466314
EPSP_PASSIVE,ND,679.3000,-54.484478
EPSP_PASSIVE,ND,679.4000,-54.505084
EPSP_PASSIVE,ND,679.5000,-54.521718
EPSP_PASSIVE,ND,679.6000,-54.540889
EPSP_PASSIVE,ND,679.7000,-54.568665
EPSP_PASSIVE,ND,679.8000,-54.586943
EPSP_PASSIVE,ND,679.9000,-54.611630
EPSP_PASSIVE,ND,680.0000,-54.637033
EPSP_PASSIVE,ND,680.1000,-54.663838
EPSP_PASSIVE,ND,680.2000,-54.688258
EPSP_PASSIVE,ND,680.3000,-54.719411
EPSP_PASSIVE,ND,680.4000,-54.748182
EPSP_PASSIVE,ND,680.5000,-54.776138
EPSP_PASSIVE,ND,680.6000,-54.807743
EPSP_PASSIVE,ND,680.7000,-54.837689
EPSP_PASSIVE,ND,680.8000,-54.866788
EPSP_PASSIVE,ND,680.9000,-54.899967
EPSP_PASSIVE,ND,681.0000,-54.930650
EPSP_PASSIVE,ND,681.1000,-54.860819
EPSP_PASSIVE,ND,681.2000,-54.821267
EPSP_PASSIVE,ND,681.3000,-54.803411
EPSP_PASSIVE,ND,681.4000,-54.804735
EPSP_PASSIVE,ND,681.5000,-54.814738
EPSP_PASSIVE,ND,681.6000,-54.830092
EPSP_PASSIVE,ND,681.7000,-54.852889
EPSP_PASSIVE,ND,681.8000,-54.877271
EPSP_PASSIVE,ND,681.9000,-54.904853
EPSP_PASSIVE,ND,682.0000,-54.931422
EPSP_PASSIVE,ND,682.1000,-54.959024
EPSP_PASSIVE,ND,682.2000,-54.991553
EPSP_PASSIVE,ND,682.3000,-55.027518
