cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,3,198,0.01204819277108436,20.0,-1.0806083735670398,-1.7967284745053727
0,t0106_long_pdnd_nsga2_300gen,44,3,199,0.023255813953488354,10.476190476190476,-1.069711450487807,-2.8519445720152783
0,t0106_long_pdnd_nsga2_300gen,44,3,201,6.123233995736766e-17,27.857142857142858,-2.1117266782696307,0.6380799590973599
0,t0106_long_pdnd_nsga2_300gen,44,3,205,0.00799999999999997,14.761904761904765,-2.9338522872658634,-1.388066353320177
0,t0106_long_pdnd_nsga2_300gen,44,3,206,0.009900990099009865,11.904761904761907,-2.0378189303669014,0.14775907930793586
0,t0106_long_pdnd_nsga2_300gen,44,3,207,6.123233995736766e-17,27.142857142857146,-1.3415932720950177,-0.39396765942302353
0,t0106_long_pdnd_nsga2_300gen,44,3,210,6.123233995736766e-17,22.857142857142858,-0.4633650465334173,-1.8626387654682839
1,t0106_long_pdnd_nsga2_300gen,44,3,212,6.123233995736766e-17,22.142857142857146,-3.3848616512838503,2.1968964298029876
0,t0106_long_pdnd_nsga2_300gen,44,3,213,6.123233995736766e-17,22.142857142857146,-1.217739042900384,-1.61398617116241
1,t0106_long_pdnd_nsga2_300gen,44,3,216,6.123233995736766e-17,19.28571428571429,-2.932531037210801,1.6594334713381615
0,t0106_long_pdnd_nsga2_300gen,44,3,218,6.123233995736766e-17,18.571428571428573,-0.7920599407422128,-0.4173974176689783
0,t0106_long_pdnd_nsga2_300gen,44,3,220,6.123233995736766e-17,17.142857142857142,-2.6278096208089594,1.2158075103260733
0,t0106_long_pdnd_nsga2_300gen,44,3,221,6.123233995736766e-17,16.42857142857143,-2.8898542328441237,-0.007149448974166226
0,t0106_long_pdnd_nsga2_300gen,44,3,222,6.123233995736766e-17,15.714285714285715,-1.4293222861545947,-2.499719879858085
0,t0106_long_pdnd_nsga2_300gen,44,3,225,6.123233995736766e-17,14.285714285714286,-0.23145787092721523,-2.6222500756601597
0,t0106_long_pdnd_nsga2_300gen,44,3,226,6.123233995736766e-17,14.285714285714286,-3.50781102447589,-0.7475802843828264
0,t0106_long_pdnd_nsga2_300gen,44,3,227,6.123233995736766e-17,13.571428571428573,-0.6846056670757855,-1.142366949245648
0,t0106_long_pdnd_nsga2_300gen,44,3,229,6.123233995736766e-17,11.428571428571429,-1.4927636352680453,-1.918172548791443
0,t0106_long_pdnd_nsga2_300gen,44,3,233,6.123233995736766e-17,9.285714285714286,-3.996658929651202,-2.11278985631446
0,t0106_long_pdnd_nsga2_300gen,44,3,234,6.123233995736766e-17,8.571428571428571,-2.469677697295007,-2.693487364266401
0,t0106_long_pdnd_nsga2_300gen,44,3,235,6.123233995736766e-17,8.571428571428571,-2.9587709641543047,-3.6600464381419924
0,t0106_long_pdnd_nsga2_300gen,44,3,236,6.123233995736766e-17,8.571428571428571,-3.4761185618616848,-2.8061776044244606
0,t0106_long_pdnd_nsga2_300gen,44,3,239,6.123233995736766e-17,7.857142857142858,-2.389056450084101,0.4342352156774448
0,t0106_long_pdnd_nsga2_300gen,44,3,240,6.123233995736766e-17,7.857142857142858,-2.5760063145144847,0.21111537813056439
0,t0106_long_pdnd_nsga2_300gen,44,3,243,6.123233995736766e-17,6.428571428571429,-0.07522615463482477,-2.8247299343635617
0,t0106_long_pdnd_nsga2_300gen,44,3,245,6.123233995736766e-17,5.714285714285714,-0.6304928897218485,-0.8851099526935137
0,t0106_long_pdnd_nsga2_300gen,44,3,246,6.123233995736766e-17,5.714285714285714,-1.65924747029137,0.3177745579150235
0,t0106_long_pdnd_nsga2_300gen,44,3,248,6.123233995736766e-17,5.0,-0.6159736315774766,-2.7441300212630013
0,t0106_long_pdnd_nsga2_300gen,44,3,249,6.123233995736766e-17,5.0,-0.5301355935180673,-2.1087990131957017
0,t0106_long_pdnd_nsga2_300gen,44,3,250,6.123233995736766e-17,5.0,-0.7386164872258356,-1.8626801242365583
0,t0106_long_pdnd_nsga2_300gen,44,3,253,6.123233995736766e-17,4.285714285714286,-2.144806992911187,-2.658393180378672
