angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
60,2009,40,22.6664,-64.5540
60,2009,48,36.8228,-64.5609
60,2009,56,100.0000,-64.5618
60,2009,64,100.0232,-64.5570
60,2009,72,100.1039,-64.4569
60,2009,80,100.1795,-64.2663
60,2009,88,100.2313,-64.0873
60,2009,96,100.5078,-62.7788
60,2009,104,100.5524,-62.5474
60,2009,112,100.6536,-62.0222
60,2009,120,101.1141,-60.1060
60,2009,128,101.5441,-59.3381
60,2009,136,101.7357,-59.2734
60,2009,144,101.8045,-59.2817
60,2009,152,101.8287,-59.2878
60,2009,160,101.9554,-59.3370
60,2009,168,102.0562,-59.3950
60,2009,176,102.1940,-59.4941
60,2009,184,102.4724,-59.7631
60,2009,192,102.7402,-60.0971
60,2009,200,102.7958,-60.1752
60,2009,208,103.1599,-60.7372
60,2009,216,103.2935,-60.9692
60,2009,224,103.8991,-62.0894
60,2009,232,104.0215,-62.3319
60,2009,240,104.0902,-62.4659
60,2009,248,104.3744,-62.9762
60,2009,256,105.1040,-64.1867
60,2009,264,105.1510,-64.2640
60,2009,272,105.2484,-64.4189
60,2009,280,105.7460,-65.0949
60,2009,288,105.9280,-65.3187
60,2009,296,106.2065,-65.6238
60,2009,304,106.3550,-65.7658
60,2009,312,106.4911,-65.8783
60,2009,320,106.6001,-65.9547
60,2009,328,107.1453,-66.2302
60,2009,336,107.8489,-66.6466
60,2009,344,107.9330,-66.7016
60,2009,352,108.0600,-66.7750
60,2009,360,108.3700,-66.9187
60,2009,368,108.4935,-66.9679
60,2009,376,108.6787,-67.0307
60,2009,384,108.8901,-67.0861
60,2009,392,109.1373,-67.1353
60,2009,400,109.4617,-67.1680
60,2009,408,109.9440,-67.2386
60,2009,416,110.0983,-67.2704
60,2009,424,110.3198,-67.2880
60,2009,432,110.6866,-67.2969
60,2009,440,110.7951,-67.2984
60,2009,448,110.8636,-67.2935
60,2009,456,110.9809,-67.2762
60,2009,464,111.2032,-67.2224
60,2009,472,111.2308,-67.2141
60,2009,480,111.3479,-67.1649
60,2009,488,111.4713,-67.0913
60,2009,496,112.0371,-66.6941
60,2009,504,112.4387,-66.5425
60,2009,512,112.6507,-66.5044
60,2009,520,113.3256,-66.5183
60,2009,528,114.3006,-66.9332
60,2009,536,114.3691,-66.9719
60,2009,544,114.4941,-67.0359
60,2009,552,114.7003,-67.1126
60,2009,560,114.9893,-67.1791
60,2009,568,115.0565,-67.1910
60,2009,576,115.2056,-67.2019
60,2009,584,115.2969,-67.1985
60,2009,592,115.4879,-67.1622
60,2009,600,115.6967,-67.0977
60,2009,608,115.8649,-67.0327
60,2009,616,116.4612,-66.8149
60,2009,624,117.1452,-66.7965
60,2009,632,117.2813,-66.8159
60,2009,640,117.8061,-66.8804
60,2009,648,118.0697,-66.9321
60,2009,656,118.3019,-66.9675
60,2009,664,118.3637,-66.9720
60,2009,672,118.3878,-66.9722
60,2009,680,118.5350,-66.9460
60,2009,688,119.0489,-66.7083
60,2009,696,119.7650,-66.5110
60,2009,704,119.8424,-66.5039
60,2009,712,120.0799,-66.4760
60,2009,720,120.2742,-66.4423
60,2009,728,120.5166,-66.3940
60,2009,736,120.7082,-66.3515
60,2009,744,120.7568,-66.3391
60,2009,752,120.8042,-66.3254
60,2009,760,120.8922,-66.2925
60,2009,768,121.2237,-66.0915
60,2009,776,121.5049,-65.9020
60,2009,784,121.6958,-65.7736
60,2009,792,122.0611,-65.5587
60,2009,800,122.1669,-65.5050
60,2009,808,122.2405,-65.4675
60,2009,816,122.3982,-65.3797
60,2009,824,122.5770,-65.2795
60,2009,832,122.7535,-65.1794
60,2009,840,123.4372,-64.8899
60,2009,848,123.9337,-64.8753
60,2009,856,124.1570,-64.9019
60,2009,864,124.8546,-65.0333
60,2009,872,126.4446,-65.8112
60,2009,880,126.5151,-65.8500
60,2009,888,127.0450,-66.0652
60,2009,896,128.1106,-66.4508
60,2009,904,128.1619,-66.4702
60,2009,912,128.4653,-66.5521
60,2009,920,129.3669,-66.7022
60,2009,928,131.0744,-67.0972
60,2009,936,132.0589,-67.3303
60,2009,944,132.1991,-67.3551
60,2009,952,132.6503,-67.3625
60,2009,960,133.6111,-67.3170
60,2009,968,135.6136,-67.3915
60,2009,976,136.8015,-67.4632
60,2009,984,136.9433,-67.4653
60,2009,992,137.4511,-67.3918
60,2009,1000,138.5818,-67.1943
60,2009,1008,140.7735,-67.0964
60,2009,1016,145.3586,-67.0451
60,2009,1024,156.5430,-66.3097
60,2009,1032,169.5330,-65.5554
60,2009,1040,178.8254,-65.2122
60,2009,1048,188.1178,-64.9795
60,2009,1056,197.4102,-64.8273
60,2009,1064,207.8757,-64.7225
60,2009,1072,221.8606,-64.6404
60,2009,1080,235.8455,-64.5992
60,2009,1088,294.4206,-64.5636
60,2009,1096,427.0670,-64.5605
60,2009,1104,1102.7593,-64.5614
60,2010,0,0.0000,-65.0000
60,2010,8,0.0699,-64.9855
60,2010,16,0.6811,-64.9173
60,2010,24,5.5147,-64.6276
60,2010,32,14.0905,-64.5433
60,2010,40,22.6664,-64.5540
60,2010,48,36.8228,-64.5609
60,2010,56,100.0000,-64.5618
60,2010,64,100.0232,-64.5570
60,2010,72,100.1039,-64.4569
60,2010,80,100.1795,-64.2663
60,2010,88,100.2313,-64.0873
60,2010,96,100.5078,-62.7788
60,2010,104,100.5524,-62.5474
60,2010,112,100.6536,-62.0222
60,2010,120,101.1141,-60.1060
60,2010,128,101.5441,-59.3381
60,2010,136,101.7357,-59.2734
60,2010,144,101.8045,-59.2817
60,2010,152,101.8287,-59.2878
60,2010,160,101.9554,-59.3370
60,2010,168,102.0562,-59.3950
60,2010,176,102.1940,-59.4941
60,2010,184,102.4724,-59.7631
60,2010,192,102.7402,-60.0971
60,2010,200,102.7958,-60.1752
60,2010,208,103.1599,-60.7372
60,2010,216,103.2935,-60.9692
60,2010,224,103.8991,-62.0894
60,2010,232,104.0215,-62.3319
60,2010,240,104.0902,-62.4659
60,2010,248,104.3744,-62.9762
60,2010,256,105.1040,-64.1867
60,2010,264,105.1510,-64.2640
60,2010,272,105.2484,-64.4189
60,2010,280,105.7460,-65.0949
60,2010,288,105.9280,-65.3187
60,2010,296,106.2065,-65.6238
60,2010,304,106.3550,-65.7658
60,2010,312,106.4911,-65.8783
60,2010,320,106.6001,-65.9547
60,2010,328,107.1453,-66.2302
60,2010,336,107.8489,-66.6466
60,2010,344,107.9330,-66.7016
60,2010,352,108.0600,-66.7750
60,2010,360,108.3700,-66.9187
60,2010,368,108.4935,-66.9679
