angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
210,7004,200,105.5273,-72.7953
210,7004,208,106.2794,-72.7485
210,7004,216,107.2608,-72.6745
210,7004,224,108.1488,-72.6017
210,7004,232,108.2821,-72.5905
210,7004,240,108.6150,-72.5621
210,7004,248,108.9868,-72.5301
210,7004,256,109.3842,-72.4955
210,7004,264,109.7020,-72.4675
210,7004,272,110.6821,-72.3796
210,7004,280,111.2109,-72.3314
210,7004,288,112.1605,-72.2432
210,7004,296,113.5140,-72.1143
210,7004,304,116.9140,-71.7747
210,7004,312,119.8755,-71.4607
210,7004,320,120.7976,-71.3592
210,7004,328,129.5449,-70.3536
210,7004,336,149.9131,-67.9217
210,7004,344,169.9122,-66.1504
210,7004,352,188.2410,-65.2602
210,7004,360,212.8724,-64.7733
210,7004,368,243.3157,-64.6069
210,7004,376,287.8009,-64.5663
210,7004,384,498.8749,-64.5613
210,7005,0,0.0000,-65.0000
210,7005,8,0.0699,-64.9855
210,7005,16,0.6811,-64.9173
210,7005,24,5.5147,-64.6276
210,7005,32,14.0905,-64.5433
210,7005,40,22.6664,-64.5540
210,7005,48,36.8228,-64.5609
210,7005,56,100.0000,-64.5618
210,7005,64,100.0715,-64.5931
210,7005,72,100.3359,-65.2286
210,7005,80,100.4071,-65.5034
210,7005,88,100.9320,-67.9815
210,7005,96,101.2814,-69.4968
210,7005,104,101.4090,-69.9627
210,7005,112,101.7892,-71.0631
210,7005,120,101.8887,-71.2843
210,7005,128,101.9325,-71.3739
210,7005,136,102.0700,-71.6266
210,7005,144,102.2461,-71.8960
210,7005,152,102.4900,-72.1825
210,7005,160,102.8662,-72.4788
210,7005,168,103.5188,-72.7307
210,7005,176,104.1597,-72.8128
210,7005,184,104.7435,-72.8240
210,7005,192,105.1987,-72.8111
210,7005,200,105.5273,-72.7953
210,7005,208,106.2794,-72.7485
210,7005,216,107.2608,-72.6745
210,7005,224,108.1488,-72.6017
210,7005,232,108.2821,-72.5905
